case_id,gender,age,height_cm,weight_kg,bodyfat_percent,activity_level,goal_type,goal_delta_kg,goal_time_weeks,plan_id
38b8adbb-8351-482d-a36e-626e074f04e1,female,43,168,83.3,16.7,2,lose,-2,15,2cde8875-20a1-4131-91d0-8663d880c516
1b9829bc-9756-45b7-822b-ea2aee63bcbe,male,29,157,97.6,20.7,2,maintain,0,15,887945df-469d-4d35-a5fc-16395301a4a7
492c88b3-211b-4474-8ef9-30cc9c610906,male,44,187,70.9,27.2,5,lose,-2,5,6437e3f7-5249-4e2c-9345-35ce34776145
49166fb0-af59-446c-a964-5d3f098b2959,female,38,165,78.7,27.0,4,maintain,0,13,d1110a7b-e2a9-4ec8-aadd-0d0e469319db
27260833-3631-46b5-93b8-2ce77d0b974c,male,58,173,74.6,29.7,2,lose,-7,15,5e8e0b58-4f42-4931-8c7b-4585ccf76c50
d59e1751-f157-4c43-abfc-c14b09e6507b,female,29,191,108.0,0.0,2,maintain,0,15,27b25f4d-61bb-4c90-be97-e55c8266723a
13c18a47-df59-476f-b335-920ae7cb63ca,female,28,150,68.7,29.3,4,maintain,0,10,66815fd3-3829-4b94-98a6-b2093e93a5de
f641ced3-f4c5-4bd8-9032-02e81ba231a0,female,54,198,108.2,18.4,1,gain,4,14,25b285d9-0a04-45f1-b136-74f9fdf875e5
216f049a-7c17-4950-846a-bfe7b2bab372,female,34,165,99.3,21.5,2,maintain,0,6,a253a172-abea-4b71-8e83-3d4741eeaa9c
2f408e92-1dd6-41b1-a7c9-91f46d9b8821,male,58,171,83.8,0.0,5,gain,6,14,5d752517-43f3-4d24-9e47-bca1abb1316d
d349db16-bed3-4533-af99-d2bb61c176c5,female,41,160,68.2,15.1,3,lose,-6,14,799c535c-294b-468e-844b-a29e07927c4b
61907c91-a21d-41bf-9e02-a53622cc472a,female,21,197,70.9,17.5,1,gain,2,14,6983a929-f0ef-4452-baaa-8d8dd4329390
6055059e-92bb-4f9f-80d8-b0a89b33e09b,male,36,178,63.4,0.0,5,gain,8,6,80583a05-23b7-4f5a-b703-1d1d860c3f2b
7e1cd572-8d90-4360-9e2e-28d63ab7763b,male,31,181,100.5,0.0,1,lose,-8,13,68efa881-631e-42dd-bc7c-4ea8264bb67e
2bf3f5fa-237f-4e11-b847-34457b4700df,male,49,181,57.8,23.4,2,lose,-3,15,3f1d2398-9c97-4bdf-93bf-54a7723790e1
3c98782f-2710-475c-bdb5-e564e0d402c4,female,51,175,69.6,0.0,1,maintain,0,9,33f664ae-7477-40f6-89f0-d282433f20b4
c65ddd01-d96d-4dcd-a2ed-06bd4cd832b7,female,45,162,63.2,28.6,3,gain,8,16,dbca04ce-54b6-49bf-97b8-28b70d732a72
128d86f4-b536-49ba-bd95-1d4a0acdf410,male,44,151,64.3,15.4,1,maintain,0,10,f41aa2b7-7eca-46d3-a121-1e37299520db
28ce9a94-3d51-4970-b71b-d6818a88a078,male,54,169,95.5,26.7,3,gain,6,10,4c744a4e-1755-4256-887d-0a55e4b37409
17c55dd2-c0c7-4d37-b98c-419d54dd5f3c,female,44,156,52.7,23.0,5,maintain,0,9,eecc1b49-50ae-4a98-af23-b1787fe32de3
0e574a26-1d21-4722-8990-2cccabf23a22,male,59,197,79.9,0.0,3,lose,-6,4,9dd15f9b-1fc2-44a9-93bf-17eb75087bf1
9d497ccb-07a8-405b-ac15-df0f934ced72,male,53,151,94.0,27.8,1,maintain,0,8,0c3e7ac4-47db-4f04-a487-56a8f8ed62c7
8f7de6c3-a5ff-4537-8eb0-44cc2cfa36fc,female,40,169,94.1,19.6,4,lose,-5,10,74aed97f-b78d-443f-a121-00ffb56abce8
e8f66427-b44f-4885-bec0-814c19ebfc1a,female,52,171,70.2,25.8,1,lose,-3,10,59574f29-810e-4eb3-995d-d50fa78077a7
62869bc9-395e-4344-b310-933eda7d2660,female,35,172,89.8,27.7,1,lose,-8,5,2457b6a8-72d4-44bc-8632-9fc4dce548b5
b547ebab-f343-4e86-bce9-15030bef73e1,male,54,198,109.6,22.1,2,lose,-6,5,146dc875-dd62-4e5f-a07d-fd5129fb6cd9
6b9f96bd-0db9-46a8-9b94-690745720889,male,41,182,108.7,26.9,2,maintain,0,15,dc19f65c-07e9-4450-8586-c9c1e9cbf9d6
19e6ee9a-dff4-4a40-aacc-4f9f2b731067,male,54,191,92.7,22.8,5,maintain,0,16,fed6aebc-57b2-4c3f-9c04-3a358f7fae14
6922b01e-8fff-447b-a6a3-a9ccec73e335,female,60,151,84.6,27.9,3,maintain,0,16,7bd07964-d8f5-43ec-9be4-11050ac1483c
edcbecc5-927c-4141-bd95-f837593415be,female,23,200,104.3,24.6,1,gain,5,13,51a876ef-9df7-480e-99d5-8f922116fbb9
10814594-2f72-495c-8b62-d087f9fc2747,female,52,180,63.3,28.1,2,lose,-8,16,3657479c-d302-48d8-9269-db8dcef3a0d1
82720564-ca50-4822-879e-c88d796a632c,female,35,154,55.9,27.3,1,lose,-3,5,82129fc4-af94-4bb7-97a5-a85a9c62ded7
22eec887-0002-473c-8e80-db146b01d122,male,27,164,63.3,24.4,5,lose,-8,6,8ba82dbb-ab94-46ff-92d5-433daec21a26
6d42833d-c4c5-48dd-b696-ac3255a40a48,female,40,169,58.7,20.3,3,lose,-2,9,196b5a4c-4508-47b4-8b64-5240e471d57d
8493a002-759b-48b4-a4f5-1b84d7c42573,male,40,157,64.3,10.8,3,gain,5,5,61d21910-8436-4658-b42b-e8ebdf59b772
db71ad8b-a0a8-4ee1-9f4a-0f9969c12ddb,male,27,175,64.6,19.7,1,lose,-5,5,474a786f-2a17-409f-bb53-6f25f4bc01f8
b2a8fe7f-4ee8-4bf7-be67-ee8ba8e07205,female,39,181,72.5,15.1,1,lose,-4,9,f288a005-b3a4-48ef-ad2f-2437ca6f4ce2
f0a4a1fb-e703-458e-ac85-1a623a6cc810,female,32,185,65.8,0.0,1,gain,8,10,6e06be66-ec66-47f2-b48b-e8f9ce5ae10b
8ac43430-32b2-4327-8c29-53aee466b0ab,male,34,153,63.7,17.9,2,maintain,0,12,bbe8ca97-9933-4699-a690-60a5daa72f85
421544e5-47c3-474b-95c2-0a29b94c1ced,male,27,198,64.3,20.1,4,lose,-3,9,bebc7804-5621-4322-b758-dd7a0856938b
75edac90-cb8b-4cf3-9284-c3ddbebee1e2,female,24,174,63.9,25.7,1,lose,-4,13,217a270c-8392-4656-8bd7-4cd374cd17e4
e456d0d6-b751-486e-b102-81726c8dddf6,male,57,151,78.0,23.0,2,lose,-3,13,e01e4fec-b431-4248-ba3d-e1b7e2301272
8b6e18b4-b908-4092-b309-6475f72642dc,male,29,197,70.9,14.2,2,maintain,0,5,0f832d03-d7a5-40fb-9c57-6fbf8ed3242b
4f175698-2d85-43f3-bf30-1936e035174c,female,36,185,95.2,16.6,5,lose,-7,4,6e472b79-f2c7-4d94-a80a-0cad710cd035
e1eb666b-d82c-4590-8709-365c034f1e5f,female,22,176,80.3,19.9,4,gain,7,8,7e94b77e-335f-491a-91f5-8cce30822a61
857f7fbc-e541-4deb-b6e2-9404497a5f09,male,54,177,82.0,22.8,2,maintain,0,13,eb9a122a-a21f-4454-951d-765cad97cc08
4da81b0b-8b93-4db5-8df4-c1d70f535695,male,42,191,109.7,13.3,1,lose,-7,11,a8ea49d9-25ec-47b3-a1e5-1ba079d6b285
27bb6e37-f7b0-48ff-9b02-2e8b6daccaa0,female,41,164,100.2,11.1,4,lose,-4,13,83fd2543-2dd9-41f4-a64d-710e16a21379
89e51eae-8cfc-4e70-a955-81dde262779a,male,41,151,54.2,24.2,4,gain,2,7,5f1f6d20-deb3-4e4d-a9e3-b75822bf2d2c
6f3773a1-9ba1-49c5-a069-c6c61a828681,female,45,198,72.1,22.3,2,maintain,0,11,1d0c24d9-c739-494d-bdd6-a62ad0f0a69c
79d83161-9a4a-42a1-81fa-9f99ea09b8ff,female,52,163,102.4,0.0,4,maintain,0,6,9d290992-733f-432e-85c2-99d305e8a2a7
49a092da-847e-432c-8404-98ec122032c6,female,42,185,58.4,27.5,5,gain,6,15,d25f6836-effa-401d-a1e2-07fea2ca07b5
6468dbdd-96fb-4c02-8ed5-8ec5327e2796,female,29,180,105.3,0.0,4,lose,-5,7,7c98b8b5-4703-4b0d-a991-a83da0f4fb6b
2a8eb950-de7c-45e2-9578-24b81870f4f9,female,59,182,59.5,24.8,2,lose,-8,14,e162b1ec-8b5a-4274-8a37-ac1c248df681
5ce67e1d-e227-4c5a-b589-a28c4f72105f,female,19,153,58.8,13.8,1,gain,4,6,b06849c2-749b-4aab-82f2-e7d1fd34b1b5
3ef53513-79cf-4b29-968a-e739df6387ee,male,50,157,85.5,27.1,4,maintain,0,6,e6edafe5-2706-414d-a97c-76aa8a8fa7b0
9b937ce5-558d-42ae-830d-16ecde9dfdce,female,54,188,59.4,29.1,5,maintain,0,9,7b5c31f0-4ae6-4bed-a7bd-7470e8ae820a
f10cdb17-60dd-49d0-9c69-b217cd72e28d,male,48,152,67.5,19.2,4,lose,-6,15,58e3053e-1e01-4717-a248-8ed948f28e67
238c4c9a-0869-473c-841d-33ae7c575f1f,male,52,190,72.6,0.0,2,lose,-4,12,ec89e1e9-794b-42ef-8ed8-45d592276f78
0a80440a-d42f-49f5-9ecd-3314ee419b3e,male,27,156,63.3,23.1,3,maintain,0,8,ff6ec9e1-684f-4659-9f8b-baf9966ca3aa
f3d51125-16e8-416c-aafa-7c3cc244bf7b,female,47,197,102.2,0.0,3,gain,4,15,35c915ac-fefc-4e8a-9f1e-59e4d9b88b15
2d5a9319-d136-41f0-af93-fa2f70cf79a1,female,24,193,97.6,24.5,1,lose,-4,14,eee8bfed-cc64-4457-987a-a9b7f8ddc82f
e217277f-da20-47bf-a64a-f4c74dfad0cd,male,20,163,70.9,11.3,5,lose,-8,15,8336fe60-e489-4750-be95-fba23dd9a927
e958d8ca-829a-48d1-947f-ff7a01103e43,male,41,193,56.7,12.6,5,maintain,0,14,a92e4eec-1616-4fa6-8789-7bb9c7d826eb
80fb1de8-ba5d-4a5b-803a-2b3e853869f8,male,35,191,71.7,0.0,2,lose,-8,13,c853b87d-9940-4864-b4b7-19b2f74722b1
476cafd6-3e6e-4a28-b878-eb2bb90788a7,female,19,180,65.0,18.7,5,gain,4,9,330df0fe-2bec-45b2-a514-4ea25a9667bd
4b489cc0-a727-41bb-b668-5bbf0094bf45,female,18,192,66.5,0.0,5,gain,6,14,e0a07e09-07cd-4a1c-a4f1-3702e2933602
5bfe2519-0233-4ef3-b6bd-fb7f64878ab6,male,40,157,98.4,19.7,3,gain,8,8,29e7608c-bf0e-4f4b-a8f4-568113bb84d6
678889b4-260c-4ffd-a1e7-887099a44ae7,male,51,171,76.1,13.0,4,gain,2,5,2ff5afd3-71cd-4218-839a-17ed0055731d
2d5d8cae-a6eb-4d85-85c1-68a6e9ae99dd,female,38,183,62.4,29.7,3,lose,-7,5,b79ab13a-bd1c-410b-8817-8c4c8471d2c1
c1efbbd8-9303-4541-9e4a-b11443055865,female,41,194,59.9,0.0,2,maintain,0,11,cd7d7eeb-4265-43d7-bb8e-3b097ff9d2c9
74c3a8ed-1fc6-40b7-aa70-8735cc2352cd,female,22,172,71.8,28.8,4,maintain,0,7,8bd29833-01ed-49a5-9d1a-898fc0c5d5e9
64257bee-dddf-4b03-bf74-217387dc07c0,male,29,167,106.1,0.0,1,maintain,0,6,ab62b238-a90f-40d9-9f23-01bd0fdc98b2
bf435929-628c-457e-8dde-0edd70f569cd,male,25,160,59.0,17.3,4,maintain,0,4,0388fcbc-055d-4b63-8f77-41eb1434a810
5ccc5dca-daad-47cd-8042-f4db795e95e5,male,38,193,80.1,23.1,5,maintain,0,15,fef773f4-04a9-451a-b028-925d2725ed97
26a01281-2420-49ea-a7d4-97f8a2748e47,female,50,162,78.4,17.0,4,lose,-8,5,2ac56ac9-1933-4ad5-93ca-d0bd3e8dfb29
03176b6a-5567-4a3b-b44a-fd3d3bbeda11,male,40,178,86.1,15.6,1,maintain,0,10,fdf244fe-7573-4363-9cc7-f429738e0e85
b17dd9c2-8bd5-41bf-8dcb-9ebf78e39460,male,24,181,69.9,15.2,2,maintain,0,13,06454c68-2b9d-4d14-b374-d77d410126d3
c2edb2cd-e359-455b-b737-013c4f961fa2,male,58,178,68.2,15.4,3,maintain,0,16,087cc9b7-c1d4-485c-b815-d973dcf67c57
4333221c-f887-4ceb-8c18-75886548086e,female,43,195,84.9,28.6,5,lose,-8,12,9e4a308e-808c-4b13-a679-5a9502a931c9
16fb4011-e58a-4ca5-b7ca-432a7d943732,female,23,189,57.9,28.6,3,maintain,0,12,27052784-e2cb-4220-883e-364536913e56
b0d1ad89-382d-4688-b06e-9d167ce1a45f,male,45,164,89.3,20.5,1,lose,-2,16,51884a30-35ba-422d-b438-eb788ac85c8f
78e3d637-b43c-4c6d-b1cb-9506fdc2f618,female,57,164,103.8,10.1,5,lose,-2,6,76a0fea3-7b44-4a88-847f-6fb183dc1385
4417e23e-40f7-4599-bc07-578272fc0fc3,male,48,165,56.6,0.0,3,maintain,0,5,22c53d4d-6d0e-4faa-87b2-e0b1eca3c5e8
d36cd59d-101e-449f-9a04-4fa663c6ef98,male,42,177,92.8,24.2,2,lose,-3,16,67ab70d0-4f61-4240-9065-d3a8a59e16df
203dedc5-ce5d-4c18-b51f-f46a95eabae2,male,28,188,61.8,14.8,2,gain,2,11,3ada1f59-fa64-481f-9151-69328918acb2
a78c7bde-32cb-4889-9668-4c6a40c10fa5,male,43,179,106.7,10.4,2,maintain,0,12,d561cd94-0860-40e6-b892-efd08bfa64dd
d460b557-4440-48bf-aa3d-d204f1215a84,female,44,152,92.9,15.2,1,gain,2,15,6fba84ce-df1f-452d-b1bc-f1c0ede0ba6b
44111b37-9d56-4d5a-86f9-7c9632767752,male,36,176,55.6,11.8,5,gain,5,11,8bd270ea-3e78-4f3e-b12c-6e3199588717
32830c36-f149-46de-88c3-72143b8c314d,male,41,183,55.2,12.1,1,maintain,0,15,0dba044e-31e9-4528-9fa2-dee5561baf15
f0861149-c8e6-4914-97b7-25bf6dfec36e,female,60,188,50.3,20.8,5,gain,5,6,ae0edc30-9b1d-4579-9bd5-9e4d446cc9c0
b2959c54-cc47-4878-81ef-b65c3eb65490,male,57,151,100.2,28.1,1,maintain,0,12,19eb040a-ab65-475a-8382-551e8d981c09
44cb355d-84f7-4e92-80b5-794756cd4b9f,female,26,188,94.6,0.0,4,gain,6,5,10c3a817-326f-484d-b5ea-1f6625d53c53
7d278ad1-9f19-4084-8cd8-1e04b2508d06,male,49,161,74.5,0.0,5,lose,-2,6,d645bc0a-4af6-4f06-af81-dbd56e563e49
c1ac035e-e84f-4a8c-90c6-5418fc71d4bc,male,52,169,80.0,17.4,2,lose,-7,5,c6aa19c4-6943-4604-b1b3-371afc806367
893b1c19-a5a9-4b60-bcbc-416edacefe4b,male,53,191,83.3,17.4,1,maintain,0,16,d98831e4-2ce4-4c12-87f6-eeeed97e89e4
7f51679c-8960-495f-9bf9-074d9eb97b8c,female,30,193,83.0,28.9,3,lose,-3,10,731aa2d0-a305-4b38-b72a-114cb45d2a61
f30f2628-5f99-4735-8fb8-c888268e036b,male,56,191,66.9,15.2,3,gain,4,6,5cacb6a2-77db-4316-941e-d2bfa5a9a988
7c4c7ed7-64d7-43ab-aa3e-be16fc34f780,female,46,175,101.5,10.3,3,maintain,0,16,1087a31a-1213-4800-b5a9-3bc2a5488b73
dbb1f391-46e5-49ef-8c37-ae34342dce9e,male,33,169,53.2,26.0,3,gain,6,8,4ecf198d-cf40-4437-9b7e-2ce07affdbc1
d8f62c28-d54e-4380-adaf-ec26840ad91f,male,18,170,100.2,15.1,5,gain,4,7,699fde05-f1d6-49ca-ade0-44e0c44482a2
a34a3d8c-b3cf-4968-adf4-62ef7e2978a3,male,34,160,62.3,24.2,1,maintain,0,8,e71e7e5f-3bc0-43c3-a8b0-f02919f7335d
1105dd93-7399-4d8f-8ee1-a2a86904398e,female,24,158,87.0,25.9,2,lose,-2,8,0cb07c33-cfbf-4e30-92fc-d198531435ff
407cc8e0-3e58-42f1-a488-e99918fa7d19,female,26,179,78.8,27.3,1,lose,-4,8,9cda151a-ea81-4f20-bfa2-281e2857827f
793bc0bd-ffcb-45de-aeec-acd7eeef5bec,male,58,177,67.7,15.1,5,gain,2,13,418d640c-938a-4d3b-bece-c05060aee463
8ec5f509-37a2-446d-b629-3967623b4692,male,47,181,66.7,21.8,1,maintain,0,9,24686aa4-68ad-49d2-9122-a97339f88c27
3ee6cad0-070a-4efb-831b-3e0323277fef,male,58,195,62.5,17.2,5,maintain,0,5,e5d2eafe-5492-4dfa-b90a-cee61d2ff808
158666c2-eefe-4d27-bccc-7243d67fbf4b,male,38,156,56.4,11.1,1,lose,-7,9,02d6d676-2a58-4607-9106-208b3b46a979
24b49e71-5a62-4027-856d-c2d7bb615067,male,32,180,95.5,17.3,4,gain,6,10,2117d1fa-9403-46c0-b1e7-e8eb9e315667
7d09a6b4-cb24-4d05-8906-90f5c7b94513,male,37,184,77.9,18.4,1,gain,2,5,62ce9274-55cd-49dc-bbed-59064c3b3c45
89a988e7-b826-4610-ae62-4c4b446be816,male,38,193,98.0,26.1,2,lose,-7,14,873b5333-94b8-46bd-b738-cf937a1b70f6
1f83eee4-4685-4c6a-b083-7d4faa779b3f,female,23,152,60.9,27.7,2,maintain,0,11,8576a639-088b-4005-a168-6a0574e6e8a4
7ab060f6-0d5a-49a7-9672-06fa9118c9bd,female,21,153,53.7,26.2,2,maintain,0,16,f53634d7-a2ea-4356-b479-4952ca00ae3e
eae62780-286b-4b75-8726-5495f92df561,male,52,180,103.1,0.0,5,lose,-5,16,d1aafd90-8dc4-4358-8673-3c9e9eaa2030
47be8624-5fea-42ae-a161-00054c3569ca,female,55,164,95.0,19.5,2,lose,-8,5,8eda2198-61df-4941-874d-64aaac347f29
f834b836-fb05-488d-9a3b-382d2bebc089,female,56,166,51.9,20.8,2,maintain,0,5,6a8412a8-2a03-494f-aa77-0c2deac46a47
a7171b3b-a18b-462e-ac49-9e5b93793314,female,25,173,104.5,0.0,2,lose,-2,12,4d823d0c-3d27-4f27-9705-56337462b3eb
e929e742-4976-4e54-91ad-70a39ff03d5c,male,50,155,73.6,13.1,5,maintain,0,4,6d0840ad-b5d8-4a8f-9603-a28e50c243a7
d4051870-2996-4b58-b36e-f2d0469cc0f8,male,34,183,97.5,24.7,3,lose,-3,8,f5e9d71f-0af9-4a08-8767-2058cc65061b
959b62da-a3dc-4790-bf2f-08088cd8fa08,male,39,166,68.8,24.5,5,gain,4,8,2a039937-614b-47d0-bd77-903696f61b55
7c08b95f-cdf4-46c2-912f-17818c5ffd57,male,19,190,90.9,0.0,2,maintain,0,7,d90d75de-815e-4e62-a26c-e96c2f9e9b6f
c92606d2-12a7-43c5-88bb-aff3deebf0cf,male,18,198,54.0,26.5,2,gain,4,5,18b4e7d2-7c1c-4ad7-8f1e-f93c3014f7b3
0163cb81-ed81-4505-8d29-f18522473e39,female,27,155,56.2,0.0,4,lose,-5,15,7be2d0c3-a4b2-4709-87cb-4e62d4a00a7b
9c70869a-604e-4589-9bd0-481cdce2eb16,male,57,177,74.2,18.2,5,lose,-6,4,31466e96-98f0-4ebe-b359-6025b18cc39a
50872e25-18f5-4da7-bb64-6f74f744e8a2,female,31,174,59.5,17.9,2,lose,-5,9,97714c42-b369-4258-a763-f2b5dcb769f6
1fa3a94b-4f0f-49ef-9cb3-abc425eaa8af,female,21,166,100.3,0.0,5,lose,-7,5,999c1c1b-8f36-4e3d-8e3e-caff832afd5d
81409237-306a-4925-a2b6-bf57e62103be,female,30,154,92.0,16.4,3,lose,-7,14,de48664a-9877-44fc-841c-dc37020ea1f1
3d925296-8cba-4c46-94d6-4cf7759e755f,male,54,198,77.1,28.5,3,maintain,0,12,d50554a3-4726-4f37-a1b5-7ca34d2a7cbc
54cbe1f4-5b33-4d20-a2c3-7d692266eefb,male,47,187,93.2,18.2,3,gain,5,14,67e76577-0b8c-46d9-8665-8eab3a691f09
baf30327-f5fa-42c4-a69a-242517a551c4,male,49,153,80.3,28.7,1,maintain,0,8,44e29140-f9de-49c7-8340-87ba0f81dfc1
9daf7af6-92d2-494b-8233-e58db04acdcb,female,40,165,100.6,10.8,3,maintain,0,12,ddc7362c-f694-47d8-866f-f1e8751e29d6
06f5495a-55bf-44b9-aaa8-720b3d986bab,male,43,158,64.3,18.9,4,gain,3,9,93d90f46-c687-4950-b1c4-30dd0db05c3c
6871c99f-5870-4a0f-8b98-fbf530937620,female,50,199,102.3,28.2,5,maintain,0,4,533fbc10-ddd8-4e57-a4f9-528c22d6004b
7fdbaf07-0fe0-4952-a612-7b25cac13a48,male,19,182,99.3,26.4,2,maintain,0,4,de031e78-8496-4bbf-820f-5a8223504916
dcaac686-5419-4acc-8b9b-ce0c15ebd032,male,22,172,73.3,0.0,5,lose,-3,14,098ba534-b2c6-40a1-80ae-2117ef963437
743feff6-83fc-4bc7-a40f-540959d4245d,male,57,159,107.9,10.7,1,gain,3,6,a4a4a056-6040-49b2-b2fd-a6df245663d5
70ee982c-334f-4b73-beeb-25844cae6d78,female,31,177,99.3,0.0,3,lose,-3,10,c47946f4-3055-469c-8497-bd64b9c19dd9
78707851-5379-47c3-b867-6450d64075d3,female,37,190,76.7,23.5,4,lose,-7,8,3c27aee1-1798-4015-8553-0a65413575b1
7cd8e251-f025-40c5-ba4b-6d63ed4fa8a7,male,33,198,57.9,28.7,5,maintain,0,12,bb5cf00d-94b8-4165-b515-45b72bd923f6
f85553a7-3c99-42f2-8791-5618dfb6ddcc,female,46,161,80.7,17.1,3,lose,-7,15,4bc44796-0144-4a92-8ffd-8705c152da50
f88e6030-467e-4b7c-baa6-a8c000ab56e3,male,34,193,71.7,10.1,3,gain,2,11,a88bc6f6-ed8c-48d1-b5bd-03ea308ba43a
378169a9-3f09-4a0d-9c50-92aac475b7df,female,20,182,80.0,24.0,2,lose,-2,12,9b5419a1-3b33-4a01-8ebb-f5844acff965
2cfc03a3-77b9-4bee-b0cb-c2d3e85735d2,female,35,194,62.5,0.0,3,lose,-7,16,f0fb7637-fd0c-4892-babd-0ae2538a70f9
f7fd207b-494f-489f-883b-87157e2c13ed,female,24,160,105.2,11.9,4,gain,3,15,b596214d-b4be-4d65-b737-2ac0ed1abb54
f9fb65a7-2573-4738-a884-bc4919877e80,male,20,179,67.2,10.0,4,maintain,0,13,e62c6365-9aaf-41ea-bc92-e799f08c01ea
6fa058fa-6a36-4b04-9163-3fe1c383d639,male,47,184,90.3,18.3,3,maintain,0,10,cb703a8f-6da0-4ee4-8624-21636917da7f
1999b655-4596-497c-80d9-018324d3f000,female,35,181,52.8,16.6,3,lose,-3,6,335d55c2-6b23-4e06-a42d-d02acfddcdcc
1e1b2099-267c-41d1-a52c-07b34bf0ff1a,female,23,180,97.4,12.6,5,maintain,0,4,1042fcad-2ab4-4898-a7e9-6e7bd77d8420
139085b0-3ddf-468d-955f-ae3c1dfcb038,female,22,189,93.8,12.6,2,gain,3,7,162d7d07-d387-4dce-baab-275d9bb6eca3
71233e35-7bb9-4c81-a445-43bbe4a6ab7d,male,60,187,76.7,0.0,3,gain,7,11,85747186-0ada-4b8c-a0d5-0c2c74f23adb
6ace7277-c3ff-4ac0-94a6-748c9a441847,male,48,170,108.4,28.2,4,maintain,0,7,ac437e29-802e-410b-bde5-30cbebdd145d
a0b166e1-b338-461a-bc87-48169f853e34,female,31,190,89.7,13.2,1,maintain,0,11,48c7df14-5a55-45eb-9bc5-08d79d31573d
3923104d-4600-4fa1-9b76-258cc504ba43,male,57,161,100.4,10.4,2,maintain,0,14,54e4d314-8dc8-4e18-b399-c8a0b69295b0
dfeae4ce-8889-42b0-9df6-2bc8b8f905ee,male,59,171,65.4,17.8,4,gain,8,5,2cb190dd-dbc2-47a3-ade4-e896c522c03b
100fb318-8406-4b4b-b253-fd6aeeea69f6,female,57,185,107.4,0.0,2,lose,-4,6,d6b0a827-b839-4cdb-8331-78f09481bfad
c6dc873f-8af8-4410-893e-4c188edd3436,female,29,172,98.0,14.8,1,lose,-4,16,0489d998-59d3-429c-b890-ff0a0446d69d
b3f186e9-1f0e-4bb3-9c65-61288735492e,female,22,163,94.9,13.3,2,gain,7,5,195d2f8b-526e-4b80-a758-19571e544c6f
94bf5307-839c-4436-8542-27218ea83f8f,male,47,150,74.4,0.0,1,lose,-2,12,d75fc04e-a8f6-4852-8b1e-9aac2dd321c0
44ef4677-6237-49ee-9cfc-d4100f390ea0,female,35,164,50.4,13.3,3,maintain,0,5,a9898259-2767-4017-b78d-27420d0e54f1
41dba9c7-9167-43ff-a315-c2d50cd82af6,female,25,178,78.8,28.6,3,maintain,0,6,6f9d94ae-8f80-41f7-945d-8a5a28d5a661
0902e361-a87d-4c23-9cbd-135dba478505,female,34,157,76.9,13.1,4,lose,-6,16,5aad93df-a5cc-4417-9dd3-271c6b618560
17b86cc4-a9cf-49ec-95a7-5d0587ac10ee,female,43,196,107.0,17.0,4,gain,2,14,30dbad38-1d2c-498a-a39f-ef105f4cba1c
66179307-dd00-40f8-8f00-a55887a14ca4,male,28,189,106.0,0.0,1,lose,-2,11,1570af42-1f10-4d11-bc2d-2ed4a92d9257
5fa86805-a587-4a9a-883a-0c0dcbf891e9,female,46,163,96.8,26.0,1,gain,2,6,329efb08-c5fe-4322-b0e1-ca60471a4024
29cf9955-982d-4926-9862-21eb66bf4ee2,female,18,184,106.6,22.1,3,gain,3,14,7445858f-bc94-4677-b337-65c7d160f8b6
52aad603-81d0-47cc-84fe-7f6c5717eced,male,34,160,66.2,20.2,2,lose,-8,16,d1ef24bf-6446-4b0c-bf5c-bd0832d33ebe
07c497ed-f784-4fab-a9a6-a6e7ed61a59c,male,57,158,91.3,13.0,5,lose,-7,6,9e8347bd-db42-4391-8a4d-efa32657ed73
89cde308-1a10-4ebb-82bc-6d1c0a20f202,female,42,183,65.5,12.3,5,gain,8,11,30f07ef5-5243-4e56-a451-33520571a9fb
7a6fcf4f-6f38-4955-9143-3242dab147ac,female,45,188,75.0,17.8,2,maintain,0,4,4e4f86cd-c306-4464-87cb-cedc6a320daa
8616c6d5-4d6c-4ad1-8176-cf09be047788,female,20,196,94.9,22.9,4,lose,-4,7,bbd7a2c5-1e99-450c-8d4f-6e88df14e830
504ff10f-6714-42d8-a64b-0718c1c84050,male,22,199,60.1,17.6,2,gain,6,5,aeebcac9-1745-4012-9492-fb9821fd91a0
4dd46936-e5e9-4d18-8659-b3a8d3702464,male,20,170,83.3,27.1,3,maintain,0,10,79644905-f5c5-48d3-9b20-d38ba088b183
c0a679f6-2d41-46ff-8faf-b2088f099c28,female,48,181,50.6,23.3,5,lose,-6,8,146eab0c-7bd0-421c-8bc0-6d2398571eea
94c05c2e-d64a-47a8-a4bf-75c19c26561d,female,42,170,101.3,15.9,2,maintain,0,15,437078f9-4878-489c-8c83-dc07f9bc1a13
3ebf8513-b9ad-41d2-a5fd-4ed56614d28a,male,55,161,63.3,26.5,2,gain,6,4,d780034d-3f42-4dee-9775-dc649dae6476
533b1f3b-2f1c-41c7-aaac-fc1333677c2d,male,27,154,99.7,0.0,1,lose,-3,8,b5c1d627-97b2-4aa3-9103-c21826e419f5
50d37607-1d11-4782-b8ac-eb565824945e,male,30,177,103.5,0.0,4,gain,4,4,4c5e131a-d3ee-4b25-beea-df6d0632ac41
ae592884-762a-4981-a612-1eb9ae7159d4,male,41,193,100.4,17.5,5,gain,2,4,9208a9de-c326-493d-a1bd-ee5033959731
79bb53eb-e383-4439-96f8-7190aa34c7e0,male,40,167,87.3,29.4,5,gain,6,5,941ef227-785f-42fa-b146-60c085fa232d
