plan_id,calories_kcal,protein_g,carbs_g,fat_g,meals_per_day,snacks_per_day
873b5333-94b8-46bd-b738-cf937a1b70f6,2127.75,209.8,104.3,96.8,4,1
8576a639-088b-4005-a168-6a0574e6e8a4,1816.46,116.7,221.1,51.7,4,1
f53634d7-a2ea-4356-b479-4952ca00ae3e,1685.78,116.0,194.3,49.4,4,1
d1aafd90-8dc4-4358-8673-3c9e9eaa2030,2889.52,217.0,297.4,92.4,4,1
8eda2198-61df-4941-874d-64aaac347f29,2224.05,192.3,157.7,91.6,4,1
6a8412a8-2a03-494f-aa77-0c2deac46a47,1729.56,97.6,225.0,48.8,4,1
4d823d0c-3d27-4f27-9705-56337462b3eb,2024.28,236.4,52.0,96.8,4,1
6d0840ad-b5d8-4a8f-9603-a28e50c243a7,3327.85,133.5,542.4,69.4,4,1
f5e9d71f-0af9-4a08-8767-2058cc65061b,2425.21,220.0,209.4,78.7,4,1
2a039937-614b-47d0-bd77-903696f61b55,3303.78,117.3,576.0,58.9,4,1
d90d75de-815e-4e62-a26c-e96c2f9e9b6f,2758.94,162.6,352.4,77.7,4,1
18b4e7d2-7c1c-4ad7-8f1e-f93c3014f7b3,2089.54,91.1,305.1,56.1,4,1
7be2d0c3-a4b2-4709-87cb-4e62d4a00a7b,1703.95,127.5,177.3,53.9,4,1
31466e96-98f0-4ebe-b359-6025b18cc39a,2555.16,158.4,330.2,66.7,4,1
97714c42-b369-4258-a763-f2b5dcb769f6,1567.66,120.2,147.6,55.2,4,1
999c1c1b-8f36-4e3d-8e3e-caff832afd5d,2697.24,210.2,272.9,85.0,4,1
de48664a-9877-44fc-841c-dc37020ea1f1,2518.81,202.1,260.1,74.5,4,1
d50554a3-4726-4f37-a1b5-7ca34d2a7cbc,2419.14,150.5,304.2,66.7,4,1
67e76577-0b8c-46d9-8665-8eab3a691f09,3562.93,182.2,535.8,76.7,4,1
44e29140-f9de-49c7-8340-87ba0f81dfc1,1928.02,142.9,162.1,78.7,4,1
ddc7362c-f694-47d8-866f-f1e8751e29d6,3577.83,176.4,535.5,81.2,4,1
93d90f46-c687-4950-b1c4-30dd0db05c3c,3079.26,120.8,494.9,68.5,4,1
533fbc10-ddd8-4e57-a4f9-528c22d6004b,3717.45,198.6,542.3,83.8,4,1
de031e78-8496-4bbf-820f-5a8223504916,2679.37,218.0,256.8,86.7,4,1
098ba534-b2c6-40a1-80ae-2117ef963437,2588.56,157.6,355.4,59.6,4,1
a4a4a056-6040-49b2-b2fd-a6df245663d5,3275.51,215.5,385.1,97.0,4,1
c47946f4-3055-469c-8497-bd64b9c19dd9,2211.23,199.1,156.1,87.8,4,1
3c27aee1-1798-4015-8553-0a65413575b1,2259.6,155.4,242.1,74.4,4,1
bb5cf00d-94b8-4165-b515-45b72bd923f6,2397.24,113.9,369.8,51.4,4,1
4bc44796-0144-4a92-8ffd-8705c152da50,2250.66,193.3,212.2,69.8,4,1
a88bc6f6-ed8c-48d1-b5bd-03ea308ba43a,3139.56,134.7,501.0,66.3,4,1
9b5419a1-3b33-4a01-8ebb-f5844acff965,1851.61,191.4,112.1,70.8,4,1
f0fb7637-fd0c-4892-babd-0ae2538a70f9,1861.86,132.1,209.3,55.1,4,1
b596214d-b4be-4d65-b737-2ac0ed1abb54,4576.55,186.2,759.0,88.4,4,1
e62c6365-9aaf-41ea-bc92-e799f08c01ea,2891.73,128.8,445.1,66.2,4,1
cb703a8f-6da0-4ee4-8624-21636917da7f,3043.49,185.2,389.3,82.8,4,1
335d55c2-6b23-4e06-a42d-d02acfddcdcc,1638.24,114.1,186.6,48.4,4,1
1042fcad-2ab4-4898-a7e9-6e7bd77d8420,4196.64,207.0,655.3,83.0,4,1
162d7d07-d387-4dce-baab-275d9bb6eca3,3368.59,165.5,486.2,84.7,4,1
85747186-0ada-4b8c-a0d5-0c2c74f23adb,3017.16,127.9,473.4,68.0,4,1
ac437e29-802e-410b-bde5-30cbebdd145d,3538.24,233.4,407.8,108.2,4,1
48c7df14-5a55-45eb-9bc5-08d79d31573d,2462.12,190.8,239.3,82.4,4,1
54e4d314-8dc8-4e18-b399-c8a0b69295b0,3180.51,204.8,369.1,98.4,4,1
2cb190dd-dbc2-47a3-ade4-e896c522c03b,3018.3,123.0,474.4,69.8,4,1
d6b0a827-b839-4cdb-8331-78f09481bfad,1962.68,217.7,35.9,105.4,4,1
0489d998-59d3-429c-b890-ff0a0446d69d,2086.57,220.3,104.0,87.7,4,1
195d2f8b-526e-4b80-a758-19571e544c6f,3406.42,188.1,462.9,89.2,4,1
d75fc04e-a8f6-4852-8b1e-9aac2dd321c0,1393.44,159.5,50.1,61.7,4,1
a9898259-2767-4017-b78d-27420d0e54f1,2036.47,87.4,321.6,44.5,4,1
6f9d94ae-8f80-41f7-945d-8a5a28d5a661,2457.19,135.5,321.9,69.8,4,1
5aad93df-a5cc-4417-9dd3-271c6b618560,2502.55,168.4,314.9,63.3,4,1
30dbad38-1d2c-498a-a39f-ef105f4cba1c,4320.31,176.1,635.0,119.6,4,1
1570af42-1f10-4d11-bc2d-2ed4a92d9257,2022.0,212.5,54.8,105.9,4,1
329efb08-c5fe-4322-b0e1-ca60471a4024,2688.7,175.1,300.5,87.4,4,1
7445858f-bc94-4677-b337-65c7d160f8b6,3785.73,203.5,475.7,118.8,4,1
d1ef24bf-6446-4b0c-bf5c-bd0832d33ebe,1662.18,146.1,145.6,55.0,4,1
9e8347bd-db42-4391-8a4d-efa32657ed73,3170.28,209.1,383.7,88.8,4,1
30f07ef5-5243-4e56-a451-33520571a9fb,3364.48,130.2,571.5,62.0,4,1
4e4f86cd-c306-4464-87cb-cedc6a320daa,2339.76,162.1,280.4,63.3,4,1
bbd7a2c5-1e99-450c-8d4f-6e88df14e830,2691.59,195.0,296.9,80.4,4,1
aeebcac9-1745-4012-9492-fb9821fd91a0,2344.57,98.3,378.7,48.5,4,1
79644905-f5c5-48d3-9b20-d38ba088b183,2606.6,177.7,287.5,82.9,4,1
146eab0c-7bd0-421c-8bc0-6d2398571eea,1836.62,111.5,249.3,43.7,4,1
437078f9-4878-489c-8c83-dc07f9bc1a13,3038.99,166.6,369.9,99.2,4,1
d780034d-3f42-4dee-9775-dc649dae6476,2343.56,122.3,297.2,73.9,4,1
b5c1d627-97b2-4aa3-9103-c21826e419f5,1756.32,222.8,16.5,88.8,4,1
4c5e131a-d3ee-4b25-beea-df6d0632ac41,3899.53,172.7,591.8,93.5,4,1
9208a9de-c326-493d-a1bd-ee5033959731,4435.34,169.0,695.4,108.6,4,1
941ef227-785f-42fa-b146-60c085fa232d,3650.45,157.9,562.0,85.6,4,1
d1088464-92f8-4f8e-a94d-41dda02fe79a,2292.91,104.9,323.0,64.6,4,1
993a9f3c-3e28-4e1d-9214-77a4bded1792,2149.95,237.2,80.3,97.8,4,1
a37bc468-62a0-4da7-9657-1d8d48db8178,2145.72,183.1,169.8,81.5,4,1
4dcd6bcf-fb61-4d4c-8524-08bf27d88474,2110.28,95.3,293.9,61.5,4,1
a723a29f-1fe1-4277-9183-627ffe244b76,2476.26,156.5,306.8,69.2,4,1
9cd62e5f-9e78-49d3-9153-8fe170c97175,2466.05,111.3,364.3,62.6,4,1
c48ede26-feb9-4f75-babd-d85e4ae1a5af,3816.15,195.3,560.6,88.1,4,1
d807cffa-6eff-4fdd-a183-57a15805ccd2,2429.62,193.6,203.6,93.4,4,1
c24c2d5d-ac57-49d1-acb3-38a03edb2539,2475.95,108.0,389.2,54.1,4,1
61d997a5-b593-425c-8234-bb2ef619fa17,2411.12,119.4,364.3,52.9,4,1
23ff4293-1fa0-424c-8b3b-a26b8efbe3c7,2810.58,88.1,483.8,58.1,4,1
5e60a25b-385a-4c63-8cc5-81c3877f7035,3002.36,165.7,412.5,76.6,4,1
b55f7649-0783-4b62-97be-a086d00b38d2,2297.26,174.1,245.7,68.7,4,1
8e701e24-8d00-45fe-a686-97964b78e5b7,1843.46,102.7,248.2,48.9,4,1
952df87c-7523-451d-a55d-e360e2c8a4be,2972.62,100.4,506.2,60.7,4,1
5f501178-4761-4f4e-9a2e-5021611f1047,1838.41,163.3,134.7,71.8,4,1
d4b5ce3e-94a0-4bbf-9455-346de6cefbff,1617.94,101.5,196.0,47.5,4,1
2b01c240-030a-4e41-b5c6-219e9bbbd670,3042.6,174.4,395.7,84.7,4,1
b2c4a380-5bea-4b30-a092-944002f3b339,3618.47,208.9,505.3,84.6,4,1
e0e29b88-e203-445c-a31a-bd693d3e48f9,4006.33,140.8,688.5,76.6,4,1
6c7f4573-3cf7-4b92-963f-823a316bdaad,2595.38,165.1,313.3,75.7,4,1
f976b520-2947-4491-b485-ae3de9ea64fa,4092.55,200.8,549.2,121.4,4,1
13d512b2-1f02-437c-ac98-4199356d80a1,2307.6,182.8,208.4,82.5,4,1
4abff46e-a815-4174-9ec7-7074bcc6461d,2647.2,113.6,421.8,56.2,4,1
f3d474d1-3367-4a64-b22a-1fc55b9b98d7,2953.02,105.1,489.6,63.8,4,1
cf69a41e-4186-4bbe-88a9-0333a51821d9,2691.31,149.7,315.6,92.2,4,1
c0c92f49-3c72-4366-b320-25b61703dd05,2566.61,160.9,318.1,72.3,4,1
95ceaa0f-d154-426c-9dd8-dd7bf776b32d,2372.23,199.4,191.1,90.0,4,1
76e342ca-4ab1-4097-9c0f-e65899f923bf,2589.35,131.5,354.8,71.6,4,1
b73bf6ac-8316-42f1-bc93-a6e580eb0813,1495.5,121.3,125.7,56.4,4,1
e733db98-e29a-4c66-b00b-66aa9a65f7f4,3144.86,147.8,406.0,103.3,4,1
6aea6a41-d9ab-444c-816f-ae0e03e95442,1797.4,138.3,186.0,55.6,4,1
45909b4b-b24d-42c0-867e-07042b714a9a,2743.5,142.0,354.6,84.1,4,1
aa4dee00-8482-4424-897a-8edaf8b6e80a,3209.72,206.9,386.3,93.0,4,1
4f36ac3f-903f-4f02-ae2e-9de6d844d45a,3361.72,132.1,535.1,77.0,4,1
9d265c47-019b-406f-9613-65fb41a7c8b6,2860.99,146.8,384.9,81.6,4,1
7863939e-4834-4d94-90c5-163176731eac,3499.47,188.3,476.4,93.4,4,1
8bdb5f33-6b00-48d2-8f3c-2bf5b834dd3f,1816.64,131.6,208.1,50.9,4,1
a55a1876-fb2d-456f-a18d-352300b4b125,2081.51,119.0,282.6,52.8,4,1
301ab7de-2c46-456b-b118-e53a12acf1ac,2185.93,142.8,280.6,54.7,4,1
14b1a31e-d3ec-470b-bbe8-c7886f73b97a,2721.34,186.7,303.3,84.6,4,1
f070b293-6133-4e77-adb2-226573629be5,2935.78,135.9,455.0,63.6,4,1
98722153-1827-4451-8afd-ad67765f431d,1688.0,188.8,52.5,80.3,4,1
2e0e0330-4f51-4a3c-ab0d-3357bd83c1c6,1334.6,119.0,98.1,51.8,4,1
45954a62-959a-4ea1-bc38-4a1267a84c67,2704.55,206.5,265.2,90.9,4,1
39844b0b-e039-48d2-979c-1543379dcd1f,4286.6,185.6,658.8,101.0,4,1
f0288ef0-f6a5-416b-868e-5d965c419f8d,3380.69,196.7,366.6,125.3,4,1
918d4855-f005-481a-a122-104de97aa21c,2918.3,153.0,369.0,92.3,4,1
ef82c7ab-3433-4f1e-962a-2bf7de47c00b,1288.99,122.3,94.7,46.8,4,1
96ed2964-aadd-47c5-9644-cbf33bfb3b93,2524.2,133.9,367.5,57.6,4,1
2404d645-e4a5-422b-8567-781dd026fd58,1767.03,125.6,204.7,49.6,4,1
fe8c3416-92d1-4a6b-be1c-f5439570b4c5,3492.89,191.1,436.6,109.1,4,1
35a78240-c8c0-462b-b9fc-38cae0b98ff2,2956.87,189.2,374.4,78.1,4,1
0cda3125-e95e-4bd1-845d-05e3b7e1ff95,1882.21,154.8,163.7,67.6,4,1
1b520897-3643-417a-aed9-c56843396e8c,1875.69,107.6,254.9,47.3,4,1
61ceb63c-eabb-4942-88d4-0184002377f2,3574.73,178.0,536.0,79.8,4,1
90c671b0-5721-4df9-bc84-b7afa8768b22,2904.95,190.6,386.2,66.4,4,1
a9e35762-a3c8-4246-9a6c-0a1e3cdecb3e,3301.75,141.6,529.4,68.6,4,1
9b361307-0b2c-481c-aa25-4a204ea7699e,3788.3,202.7,534.2,93.4,4,1
ab593091-bccb-4bcc-80f1-ae1ca0d7d3bd,3332.55,139.1,545.2,66.1,4,1
0567750e-8b11-42a3-9ddc-bd5278976eab,2244.7,150.2,231.2,79.9,4,1
a410ac62-a000-478a-bc39-98aca467a250,2739.8,212.3,261.2,94.0,4,1
968e5b9b-b88a-43f8-b414-c3ab061e07a4,3106.29,140.3,473.8,72.2,4,1
4a848e28-2192-4b91-8057-d2d6a9a90eb2,1487.48,159.2,68.8,63.9,4,1
70a1e35d-6050-411c-b631-0e2fe49c3a67,2341.5,125.4,314.1,64.8,4,1
dc30ad71-26c7-4640-a535-fc26aa17c036,1999.59,138.3,231.4,57.9,4,1
22c6fe17-4a4c-4e58-ac9a-89ede7efc6ae,2239.53,143.7,259.0,69.9,4,1
c6c62101-1753-4e37-ab7b-e04474a7ee93,2199.93,132.0,284.7,59.2,4,1
38604234-0a77-4856-93a4-720f5102790f,3013.58,165.0,401.2,83.2,4,1
ee76cf1d-9eaa-4c4e-9d19-7f7af9fb7fc5,2242.52,222.4,132.1,91.6,4,1
469bd1e9-7f9d-48e1-9d38-6f92d097c49f,2723.35,129.0,411.6,62.3,4,1
39a1d820-32fb-4824-953f-f9a58638ec92,2096.6,191.0,164.7,74.9,4,1
9bae0c3b-45ee-4262-9e8e-259e60cfde12,2272.97,133.5,290.9,63.9,4,1
9ffad466-9d04-48a3-8c89-ac5078be108c,2932.37,154.4,361.4,96.6,4,1
513d81ac-d75d-4df9-93a6-b4aa992d8015,2088.79,258.0,50.8,94.9,4,1
18c980fa-a05b-4ba1-8b39-cac11f6ef330,2654.85,216.5,225.2,98.6,4,1
78e394eb-5c2d-4f84-9945-e99fd19d1323,2189.63,221.5,115.7,93.4,4,1
1049ec1a-0dc8-4f25-ab80-1b452b0b6d07,1815.34,184.9,117.3,67.4,4,1
20f4ee53-8cf3-4d48-b628-8beefe965150,2150.73,165.3,233.1,61.9,4,1
645cb465-a61c-42d3-9abb-30e747d428f5,4152.19,188.4,635.6,95.1,4,1
b9a8710d-b298-4a3f-ae1e-d3c4a98e388a,1651.52,115.8,171.5,55.8,4,1
d975165c-c901-4c28-a642-ca5cab457f09,3154.75,134.9,476.2,78.9,4,1
ff975f7a-7422-4dd8-a4b9-7e5c88d22da2,2887.56,164.5,303.6,112.8,4,1
d04823c9-6180-4aa1-97e0-c41dfcb0d390,2772.7,236.0,224.4,103.5,4,1
e838640c-e10d-406b-97ef-44840d9ca9ff,1327.16,125.5,80.7,55.8,4,1
6590106a-f84c-4b10-9178-49fb3ff202a8,2351.8,113.0,358.3,51.8,4,1
284ac9ec-0afe-4d59-a5de-dcfa083ff25c,1522.17,149.2,83.1,65.9,4,1
0ae104fc-5f84-4531-b59a-70fe5c793db1,3082.46,109.0,515.1,65.1,4,1
e1a1a619-5149-4c43-89ea-ba26d1ee758c,1834.7,115.2,216.0,56.7,4,1
1c0b404e-f935-4b02-a619-4f30c2ba87d5,3463.87,188.2,491.1,83.0,4,1
1fa9af3d-71db-4d38-b432-88233d1e7ed1,4409.16,188.8,709.0,90.9,4,1
5352e139-38c8-4bde-bfbb-c34eba4b18e8,1997.95,201.4,128.8,75.2,4,1
cb190098-a974-42b2-a5fe-79462af8ac3f,3880.24,153.6,579.9,105.1,4,1
2048207f-4b4c-4249-aae5-f9f2be9378b8,3156.63,229.1,354.8,91.2,4,1
b4b6b803-01ed-442b-a4a5-635b45b07ace,2420.58,111.7,349.8,63.9,4,1
39ac2ba0-7c6d-484d-9f20-efbb59cce7f6,2578.98,108.1,419.8,51.9,4,1
e07f1c4e-c230-41a0-b59c-04db86b21892,1741.64,143.3,159.8,58.8,4,1
1e5a6135-3b18-4700-9be1-600f061a9ede,1903.9,125.7,229.6,53.6,4,1
675fab50-ed24-4a52-84ae-60b3dde68285,2426.65,159.7,294.8,67.6,4,1
5d35104c-ec5f-490c-931e-b43d31f78f64,2260.56,102.3,327.5,60.1,4,1
8dbb98df-8a8e-4ed4-b9b4-be577cc9100c,1969.25,120.4,267.1,46.6,4,1
dbaf2f26-0c6e-4ded-8215-c1a3ddfe1852,1973.98,141.3,221.2,58.2,4,1
173baa29-17c8-4c03-9cd9-a85f4cc3b2db,4042.64,166.6,624.6,97.5,4,1
f3af54cc-6177-4448-b29f-18d8f14172f2,2103.47,200.9,132.0,85.8,4,1
b6831b76-3208-4d1c-a21e-bfad2725254b,2768.19,178.8,270.1,108.1,4,1
55885005-05d8-442f-9d58-9937c5ba21f4,3001.94,197.4,366.9,82.8,4,1
ba8861e9-bac1-474a-b3ff-147b24214598,2727.8,108.7,434.0,61.9,4,1
e150a77a-b303-4fff-8800-5f5151267bb1,3172.84,106.8,550.1,60.6,4,1
e93d6c18-7343-4bbc-85c5-7eb543bccea7,2697.17,181.7,337.3,69.0,4,1
2ceb6fbb-5500-4fd7-926f-f353aa1c1c4c,2254.91,134.2,258.9,75.8,4,1
1b410698-8134-45d7-8955-6b692834bc1c,1264.67,129.4,86.6,44.5,4,1
1c6eee8a-f187-4b3e-97fe-70b9f55f9362,1873.23,112.3,255.1,44.9,4,1
86ef1f69-a0b4-4e95-a651-f667a832776e,2789.45,173.1,338.7,82.4,4,1
fa2e153a-7a6b-4df4-834a-5b4da7c95dd4,2355.8,141.8,311.4,60.4,4,1
d77ed67a-ecd8-451a-9d57-352febbe7fa8,1922.62,215.0,53.8,94.2,4,1
c801c962-50cf-4811-8590-63de6988e8da,3397.94,199.0,435.2,95.7,4,1
a2a74c4b-8ae2-45e3-9de1-a96abdfc9643,1601.72,145.7,109.3,64.7,4,1
d0e20766-9764-4846-83f2-9fe6cb0067ce,2249.61,126.6,253.3,81.1,4,1
7ff1dc37-e2cb-446b-a63a-5def10d65c1e,2578.15,103.9,408.2,58.9,4,1
b0372f41-a465-4d78-98ba-7b195081e15e,3275.49,136.3,505.8,78.6,4,1
c164ba77-fa34-4599-8645-75e199cfede9,2684.31,179.6,339.3,67.6,4,1
253028db-0067-428b-9614-5d8ceaa57686,1755.25,127.5,210.4,44.9,4,1
a3730e60-e2f5-4c92-b62f-75242b49b22f,2283.14,108.0,340.9,54.2,4,1
28b3d640-5684-405b-a127-9cc5dec0a9c5,3063.88,203.4,348.5,95.1,4,1
d82bb162-452f-462a-b42f-625c9db34ea7,2589.87,189.2,289.5,75.0,4,1
1cf59917-6b30-465f-b454-47b17499349b,2228.94,147.8,265.5,63.9,4,1
4fe353a9-15a9-42a5-9bfb-6b320cb14b11,2194.09,115.9,269.4,72.5,4,1
09414175-3218-42b6-b741-7d9a37063530,2972.09,117.8,484.3,62.6,4,1
6daa34fc-20c2-4d0f-83f5-1ed96f369bdc,3242.39,186.9,383.0,107.0,4,1
0407f742-fc40-4a98-adcf-0b0513b4c351,2156.65,155.3,210.7,77.0,4,1
2315c6ad-470c-44c6-a6ce-286a43f98ec6,2167.42,87.0,351.0,46.2,4,1
b938bf26-3e47-4eec-bd7f-56b4d090b5fc,2707.51,136.4,404.6,60.4,4,1
6d7307dd-5202-4493-945d-d310eb22dcd8,1795.22,158.0,152.5,61.5,4,1
c93e8bb1-17ab-4da7-a55f-989e03b949d0,3240.02,147.0,496.1,74.2,4,1
84ea84bd-1024-46c3-8966-e89c7110c6df,2202.97,175.1,230.5,64.5,4,1
28ace6f0-ffc1-4643-84b6-c5d2fff97d63,2521.57,164.6,310.4,69.1,4,1
aaf87fbb-67b4-4097-82bf-aa3abba977bd,3132.03,118.6,486.2,79.2,4,1
2a31c090-5c00-4865-842b-333c6c0ec53a,2726.79,142.0,402.9,60.8,4,1
00095784-e42d-4de5-9be9-01bca3f128a6,2116.5,180.5,181.7,74.2,4,1
eb5679c2-15db-4576-9f9c-b2863346e7b2,2762.76,120.5,440.5,57.7,4,1
3be7a75a-999a-464b-ab60-5a9e28dac291,2954.99,113.0,493.5,58.8,4,1
e4a1965a-d776-44e1-986c-b64d89a1a6d2,1752.27,127.2,210.5,44.6,4,1
cb88806a-bbc3-4b7a-8d8b-27eaaa3b9882,2289.28,215.3,159.0,88.0,4,1
4325ea41-45cc-4521-9679-728d758e0f22,2053.17,112.2,292.4,48.3,4,1
6c835aab-a2de-4cbf-a5bd-a903a9bd7a87,2548.69,107.5,431.3,43.7,4,1
0921cc4d-db17-492e-95b5-46c2186afdbf,3028.8,145.6,444.8,74.1,4,1
6c2bd2c3-f64f-4c93-8b54-e35f8320b712,1560.13,154.6,81.6,68.4,4,1
3f2d2e78-bf18-4157-8984-486792efb789,2220.84,180.4,212.1,72.3,4,1
fa2dc5dd-7c5e-46ab-a55e-3f0d0b2edc46,2272.82,145.3,295.8,56.5,4,1
939d3630-0885-4fb7-9d8a-7ec914e9e820,2286.4,114.4,315.1,63.1,4,1
5ef961b7-beae-439e-a0a3-13079882b79f,2376.0,179.6,207.1,92.1,4,1
17a57604-6ac9-4f7b-a613-af5012796612,3630.15,153.1,597.4,69.8,4,1
05827c3e-35cf-4cc9-94bf-3c596a26ae07,1609.09,108.0,175.3,52.8,4,1
a800a892-1a6e-4377-acea-46cc6e17af7c,2079.6,162.7,209.6,65.6,4,1
de8be130-3ea5-4ad5-a7bb-cc6543a0977b,1686.89,88.3,201.9,58.5,4,1
0f00bb24-49c2-49cf-be6f-f8f0fd168d5f,3721.52,198.6,458.8,121.3,4,1
9fe30d01-63f2-44a3-b4aa-65dbdb373fe2,2760.84,173.8,297.1,97.5,4,1
0c30a8b3-ec4f-4442-bf0b-2ca35e08e98f,3304.56,179.9,489.5,69.6,4,1
e3fde092-1c00-4020-8d2d-d578cbc89f07,2295.22,135.1,284.7,68.5,4,1
47082c29-c853-47bf-8a39-56a2544a1a2c,2659.4,189.9,302.5,76.6,4,1
f01f49f0-fa79-4371-9f50-efb83b2d2d01,3104.89,118.8,513.7,63.9,4,1
2a986a0a-0348-44e6-b7c0-a979e008e324,1861.43,199.7,86.0,79.9,4,1
40ce9bab-2859-4c7c-b83d-cff911bb517c,3212.16,181.4,405.8,95.9,4,1
be81c3dd-b38e-4238-a55d-e40494ae26e4,2766.81,136.0,367.9,83.5,4,1
8b5403e1-86e6-4b1d-8d07-3653e033d705,3140.78,127.2,520.4,61.1,4,1
a4513c94-9ec4-4fa7-b8ff-c8a34ac54f37,3719.99,193.5,516.4,97.8,4,1
0bc3a8bf-adba-4c6d-ba48-26b42fcd728b,2650.67,105.8,438.2,52.7,4,1
ed4cdeb6-3899-4e2a-8bd7-d9a29006a91c,2194.57,233.6,99.5,95.8,4,1
d5c49b12-29b2-4147-85d1-dae7e553e3cd,1880.58,134.8,174.3,71.6,4,1
1b89660d-5b36-430f-969a-50ce09530a64,2988.18,192.6,286.5,119.1,4,1
0ca6097c-f471-47e7-adae-0a7d017c4fcf,2980.84,135.5,439.8,75.6,4,1
46bf124a-701b-474d-8733-186516ca6cde,3737.02,135.9,644.6,68.3,4,1
437a6809-63d1-4ca3-99b9-4eb4457b9547,2869.54,186.0,313.2,97.0,4,1
06e3af74-dd00-4316-9de8-84affae752f7,2031.43,235.5,72.5,88.8,4,1
e27818b3-80b5-42af-8186-57c1ee1750a7,2493.79,194.5,237.4,85.1,4,1
fcc37e86-4242-4d9b-b321-f1215d6a930e,2461.75,106.0,368.4,62.7,4,1
80840b0c-6317-4731-a53a-8cb96483e31f,3558.53,177.9,526.0,82.5,4,1
320ce60e-ebe5-49ea-90a5-7aa80738dec1,2062.71,167.6,184.2,72.8,4,1
39bc26c7-a534-4ae8-b1d7-af51df768702,3658.49,192.5,459.6,116.7,4,1
4dd40df0-ed1f-4fbe-90b4-249cab0612c3,2386.56,132.2,272.8,85.2,4,1
77b9a228-1798-4260-850e-7c2073dc63c3,2747.0,171.3,321.9,86.0,4,1
51d5980e-5850-4046-a29f-9cba7963c7b6,2039.45,161.5,225.9,54.4,4,1
5d80cbd0-0010-4594-8e9d-a4c817f3fb8d,2356.88,152.1,224.2,94.6,4,1
96d8f0e3-6d0e-4bd9-b9a7-d57309ea352a,2521.2,220.6,181.8,101.3,4,1
58efc6ac-20bd-48e3-af95-97a837945bff,1478.3,152.5,85.5,58.5,4,1
91c7d629-4622-41b5-bdd3-5922bf5f9d69,3638.31,253.5,428.5,101.2,4,1
9f185f5e-10c2-414c-92c4-0fafd0e7fe53,1428.55,166.3,58.1,59.0,4,1
ee1f9453-9004-453b-a77a-dbe622cb6af2,2639.9,257.7,164.8,105.5,4,1
56f53773-293d-4771-91f1-64c941ac9a34,2179.76,128.1,291.9,55.5,4,1
447efeb4-5942-45e8-b3dd-3194b88f0ef6,1862.96,121.5,227.5,51.9,4,1
da6e1e34-a1fc-48dc-b2b8-4121b116b6e2,2559.79,98.9,389.7,67.3,4,1
a87390c6-06f5-4424-b0ee-d7c451b126ad,2256.8,140.8,233.4,84.4,4,1
a81998ca-2f0b-46eb-be59-64e88740f119,2719.2,147.6,362.4,75.4,4,1
ce70258c-eba2-4597-ac61-53b84c9eaf02,1857.89,129.6,206.0,57.3,4,1
8788acad-f62f-4ba0-901d-fcf65e887b87,3537.72,135.6,586.8,72.0,4,1
b7a0fd81-30f5-4e2e-93dc-10a3fb5e4507,2942.11,128.0,466.5,62.7,4,1
fb5fdcc8-9544-44ce-a871-67a87dbd69b8,2300.97,134.0,323.0,52.6,4,1
e98d8c8d-4bf5-403d-957f-56d85072aa6f,3178.8,169.5,456.3,75.1,4,1
4f9fca0c-46b7-45eb-a400-121783c6aa43,2242.4,113.7,318.8,56.9,4,1
271da0ff-e773-42cc-9ac2-9283636f53b9,2094.64,144.0,242.0,61.2,4,1
cedfd1a1-b78b-4b8c-9c98-b0a0d192d50d,4154.88,198.6,586.1,112.9,4,1
b583d235-75e5-471c-bdab-333ca5562519,3286.48,182.7,408.0,102.6,4,1
744bab85-0361-4948-a8e4-9547673257f4,2576.32,168.0,310.5,73.6,4,1
770d64d2-e3e9-4aca-8330-999d228d69bc,2063.46,222.3,100.1,86.0,4,1
7f806329-e6e6-48a3-89a3-23e76bd35c15,2079.33,104.9,303.4,49.6,4,1
9337d0b9-75a0-40e0-bab6-6b86a7de4287,2917.46,154.5,424.8,66.7,4,1
9087add7-198a-46ec-88c6-66788225d596,2092.78,117.3,303.8,45.4,4,1
14bd23b4-17d9-42d5-bc2f-cba92c877679,2475.59,163.9,288.0,74.2,4,1
70179556-c0a5-45d1-a7f2-f97f788d42ec,1963.59,91.0,259.6,62.3,4,1
d894f773-6702-4617-bc48-e2a2125f19b9,2818.59,103.8,444.0,69.7,4,1
8e6fc80c-fdb5-46ec-af9c-929245a494d0,3233.11,152.3,493.7,72.1,4,1
3943895e-bcdc-4fb5-a960-a30891797c4d,3000.12,99.3,532.9,52.4,4,1
621f8473-3b79-42b8-aae3-ff66de3f37ce,3022.83,160.4,428.5,74.1,4,1
86fc7bbc-6e4d-4dab-99bc-5b85400ca7c6,2861.88,192.6,319.2,90.5,4,1
fa3698f3-c605-414c-a3a7-735c88de2206,1745.97,161.8,123.4,67.3,4,1
24e706ac-8391-40c6-ba5b-9d0f9f8ae406,4037.38,182.3,600.8,100.6,4,1
0b258296-9593-4b6e-bbef-6637c038a81d,2070.44,110.3,292.4,51.1,4,1
ad9dfcef-9bf9-4cc2-9e3e-9b22596613c9,4529.21,168.5,754.4,93.0,4,1
2a23c2bb-948a-4aa0-a6c8-7256b3076b9d,3958.66,176.5,566.2,109.8,4,1
aff2128e-9790-44c3-8128-0dce4691064f,2820.08,206.6,316.7,80.8,4,1
84d32474-e585-4270-9554-b9a85389559d,1939.8,142.7,164.6,79.0,4,1
a6fbe140-dd8a-49b4-b9a6-4e08b053eef8,2255.3,94.6,336.5,59.0,4,1
