calories_kcal,protein_g,carbs_g,fat_g,meals_per_day,snacks_per_day
2663.03,140.4,383.3,63.1,4,1
2980.24,189.2,373.5,81.1,5,1
2076.2,99.4,311.8,48.0,4,1
3382.25,174.9,498.2,76.6,4,1
3982.87,147.1,622.3,100.6,5,1
3212.86,140.0,501.6,71.8,5,1
1875.4,242.5,7.9,97.1,4,1
2782.84,168.2,349.0,79.3,4,1
2007.3,159.5,178.2,72.9,4,1
1856.54,119.8,218.8,55.8,4,1
3692.36,204.0,515.8,90.3,5,1
3842.17,174.4,520.6,118.0,6,1
2390.8,130.0,350.3,52.2,4,1
2877.67,208.4,312.7,88.2,4,1
3458.34,162.3,469.4,103.5,5,2
2340.68,90.4,367.3,56.6,5,2
2227.03,130.1,276.8,66.6,4,1
1464.1,133.2,102.3,58.0,4,1
2294.1,180.8,185.7,92.0,5,1
4012.96,169.8,612.6,98.2,5,1
1563.65,164.4,80.8,64.7,4,1
3116.35,144.5,431.8,90.1,5,2
2087.72,107.8,307.3,47.5,4,1
3064.46,191.1,372.9,89.8,5,1
2631.98,180.2,336.2,62.9,4,1
2978.23,170.4,365.1,92.9,5,2
1447.44,122.1,115.5,55.3,4,1
4562.7,172.6,729.8,105.9,6,1
2490.68,106.8,372.9,63.6,5,1
2137.83,123.7,294.4,51.7,4,1
1538.08,190.9,16.4,78.8,4,1
2424.34,87.2,412.5,47.3,5,1
3190.59,128.0,494.5,77.8,5,1
1870.09,93.1,275.9,43.8,5,2
2498.7,180.2,268.0,78.5,4,1
3499.24,171.8,527.7,77.9,4,1
3305.28,182.0,424.8,97.6,4,1
2529.41,109.2,410.9,49.9,4,1
3556.45,177.6,498.0,94.9,4,1
3866.38,182.2,512.6,120.8,5,2
1680.54,128.6,172.5,52.9,4,1
2175.94,182.3,166.6,86.7,4,1
3427.32,192.0,459.3,91.3,6,2
3198.66,132.9,503.1,72.7,5,2
2402.34,98.6,376.3,55.8,5,2
1886.75,126.4,213.0,58.8,5,1
2842.66,143.3,398.7,75.0,5,2
2580.83,120.5,407.8,52.0,4,1
3130.68,212.9,353.6,96.1,4,1
3901.55,204.5,561.9,92.9,5,1
1866.55,90.1,238.9,61.1,6,2
2666.76,121.3,390.8,68.7,4,1
2330.73,123.6,315.3,63.9,4,1
4365.39,175.7,689.3,100.6,5,2
1601.94,154.2,126.4,53.3,4,1
2506.72,173.9,231.8,98.2,5,2
2444.64,110.7,394.9,46.9,6,2
3741.42,148.3,563.6,99.3,5,2
4299.19,186.1,683.5,91.2,5,1
1876.12,113.5,257.6,43.5,4,1
1554.02,106.8,168.9,50.2,4,1
2070.64,97.8,297.1,54.6,6,2
4131.13,177.0,658.1,87.9,6,2
3165.56,151.6,449.6,84.5,5,2
2257.07,192.5,202.9,75.1,4,1
2756.48,138.4,400.0,67.0,4,1
2435.12,149.6,269.6,84.3,4,1
2080.14,221.9,111.4,83.0,4,1
4092.15,183.9,612.5,100.7,5,2
3691.67,140.6,572.8,93.1,6,2
2073.23,140.6,228.0,66.6,4,2
3667.37,145.8,583.1,83.6,5,1
2452.86,176.1,233.8,90.3,4,1
3915.52,191.5,555.2,103.2,5,2
2312.62,108.2,353.7,51.7,4,1
3976.75,163.1,642.6,83.8,5,2
2504.12,150.0,286.1,84.4,5,1
2248.4,196.9,169.5,87.0,4,1
2239.92,113.8,329.6,51.8,4,1
2720.9,171.9,307.0,89.5,5,1
2475.14,180.9,268.9,75.1,5,1
2590.42,205.9,234.1,92.3,4,1
2455.95,114.5,355.8,63.9,5,2
3164.43,202.1,377.0,94.2,5,1
3540.86,173.8,483.8,101.1,5,2
2731.77,212.3,276.3,86.4,4,1
3368.74,119.9,547.9,77.5,5,2
4578.72,178.9,749.5,96.1,6,2
2623.69,112.7,407.3,60.4,5,2
2378.8,186.9,227.1,80.3,4,1
2031.15,151.9,221.5,59.7,4,1
2004.88,116.0,272.6,50.0,4,1
3116.19,169.3,377.0,103.4,6,2
2469.03,94.0,424.0,44.1,5,1
4033.56,154.3,693.9,71.2,6,2
1638.5,164.5,119.8,55.7,4,1
2570.47,103.9,411.2,56.7,5,2
4156.12,146.9,702.1,84.5,5,2
2894.39,260.3,236.1,101.0,4,1
3939.17,151.5,662.8,75.8,4,1
1603.48,128.5,150.4,54.2,4,1
2615.88,215.6,235.1,90.3,4,1
2772.82,114.5,444.0,59.9,5,2
3613.54,144.0,571.9,83.3,6,2
2096.61,206.2,145.6,76.6,4,1
3474.06,156.8,475.9,104.8,6,2
1915.91,117.9,239.4,54.1,5,1
2561.33,125.6,366.6,65.9,5,1
3231.07,107.9,582.7,52.1,5,2
2682.54,157.1,314.6,88.4,4,1
4003.8,207.9,597.1,87.1,6,2
2359.82,132.2,323.7,59.6,4,1
1419.22,141.0,88.9,55.5,4,1
3132.98,211.6,355.2,96.2,4,1
2337.63,129.9,312.1,63.3,4,1
2656.66,215.1,222.0,100.9,4,1
2164.92,180.9,185.4,77.7,4,1
1843.72,167.5,161.2,58.8,4,1
3228.68,208.3,383.6,95.7,4,1
2894.4,198.6,318.3,91.9,5,1
1770.45,230.2,15.3,87.6,4,1
3030.17,149.4,449.2,70.7,5,2
2337.95,165.7,260.6,70.3,4,1
1972.44,86.9,298.4,47.9,5,2
3867.64,210.8,533.0,99.2,4,1
2238.17,95.3,325.3,61.7,5,2
4013.13,204.2,587.5,94.0,5,2
2528.97,123.2,382.8,56.1,5,1
2657.01,243.6,220.2,89.1,4,1
1839.76,124.5,224.6,49.3,4,1
3152.85,134.2,526.0,56.9,5,2
1997.85,123.6,247.4,57.1,4,1
1822.31,236.7,8.5,93.5,4,1
2441.8,166.6,269.4,77.5,4,1
2674.86,190.2,298.7,79.9,4,1
3690.97,178.6,522.7,98.4,4,1
2079.0,124.7,241.8,68.1,4,1
3009.75,191.0,391.2,75.6,4,1
3058.06,135.0,465.9,72.7,4,1
2095.01,93.8,313.7,51.6,6,1
1744.57,215.9,38.2,80.9,4,1
2185.52,137.3,239.6,75.3,4,1
2213.03,120.2,317.1,51.5,5,2
4244.19,181.6,670.3,93.0,4,1
2414.55,105.0,371.4,56.6,5,2
2872.15,196.6,311.3,93.4,4,1
2074.21,185.1,181.9,67.4,4,1
2550.11,186.2,284.3,74.3,4,1
3428.58,168.3,496.2,85.6,5,2
2760.94,99.4,487.4,46.0,6,1
2815.65,225.7,281.6,87.4,4,1
1624.43,141.7,143.2,53.9,4,1
1508.26,137.3,112.3,56.7,4,1
2456.06,171.5,271.6,76.0,4,1
2464.22,94.2,412.2,48.8,5,2
3263.52,132.6,529.2,68.5,5,2
2360.38,145.7,319.3,55.6,4,1
2634.15,172.3,307.6,79.4,4,1
3352.97,208.6,418.5,93.9,5,1
2373.78,112.3,373.2,48.0,5,1
2687.98,162.7,365.5,63.9,5,1
3540.58,158.7,507.0,97.5,4,1
3137.27,113.2,562.7,48.2,6,1
2172.81,238.7,82.1,98.9,4,1
3933.53,158.6,632.9,85.3,6,2
3322.8,130.6,522.9,78.8,4,1
3148.42,147.7,464.7,77.7,5,1
2181.67,129.0,293.0,54.9,4,1
2187.77,136.2,284.4,56.1,4,1
2592.01,202.1,255.5,84.6,4,1
2205.85,199.3,139.5,94.5,4,1
3541.63,172.7,526.8,82.6,5,2
3803.9,160.3,556.2,104.2,5,1
1566.56,89.5,189.7,50.0,4,1
2806.34,150.6,381.7,75.2,5,1
3199.14,148.4,489.3,72.0,5,2
2765.27,127.9,410.8,67.8,5,1
2776.05,187.3,316.8,84.4,4,1
4097.86,165.8,661.9,87.4,5,2
3024.91,226.5,322.9,91.9,4,1
3795.23,189.4,489.2,120.1,5,2
3042.84,133.5,435.8,85.1,5,2
2321.55,223.5,154.0,90.2,4,1
2684.55,105.5,435.3,57.9,5,2
1735.53,166.3,105.5,72.0,4,1
3131.16,158.8,435.2,83.9,4,1
2642.87,123.6,346.8,84.6,5,2
3841.19,126.9,650.2,81.4,6,2
2609.3,134.0,339.1,79.6,5,1
1599.25,120.0,181.5,43.7,4,1
2581.57,171.7,272.8,89.3,4,1
2211.31,164.3,232.6,69.3,4,1
3172.02,176.4,429.3,83.2,4,1
2879.39,203.9,338.8,78.7,4,1
3256.04,193.9,390.8,101.9,5,2
2674.18,201.3,290.9,78.4,4,1
1837.44,97.8,259.9,45.2,4,1
2850.35,167.5,359.4,82.5,5,1
3564.15,214.8,484.6,85.2,4,1
1868.99,154.1,160.4,67.9,4,1
3308.02,126.4,528.3,76.6,5,1
2865.53,103.3,499.1,50.6,5,1
2184.91,133.6,269.3,63.7,4,1
3043.18,193.0,386.2,80.7,4,1
2333.46,164.7,283.3,60.2,4,1
1754.4,112.9,216.3,48.6,4,1
2947.04,162.3,407.9,74.0,4,1
1620.48,177.5,56.7,76.0,4,1
2105.52,183.0,171.5,76.4,4,1
3576.37,149.0,551.7,86.0,5,2
1726.08,148.1,157.9,55.8,4,1
2132.35,108.4,311.2,50.4,6,2
2894.94,164.3,360.9,88.2,4,1
1685.84,149.4,139.0,59.1,4,1
1834.06,205.4,62.1,84.9,4,1
2888.84,152.0,391.3,79.5,4,1
2442.57,122.6,352.7,60.2,5,1
2699.37,208.9,251.0,95.5,4,1
2172.81,181.2,204.8,69.9,4,1
1789.62,170.6,103.6,77.0,4,1
2204.12,225.5,129.6,87.1,4,1
1868.77,108.3,242.9,51.5,4,2
3276.55,176.8,471.6,75.9,4,1
3653.28,195.2,514.8,90.4,4,1
1968.33,216.2,85.0,84.8,4,1
1846.01,121.6,215.7,55.2,4,1
3448.97,182.1,498.8,80.6,5,1
2565.08,137.9,343.9,70.9,5,2
3405.61,178.3,487.1,82.7,4,2
2982.1,226.3,278.2,107.1,4,1
2626.86,141.7,341.9,77.0,4,1
1840.78,142.1,199.9,52.5,5,1
2780.51,154.6,340.5,88.9,6,2
3466.96,130.2,533.8,90.1,6,1
3938.06,175.5,623.5,82.5,5,2
2359.82,151.7,293.8,64.2,6,2
3808.82,196.4,559.1,87.4,5,1
2604.68,95.1,450.1,47.1,5,2
1820.0,144.1,158.6,67.7,5,1
2556.69,206.3,216.3,96.2,4,1
3803.41,135.3,603.2,94.4,6,1
3165.55,165.9,388.8,105.2,6,2
3104.04,185.9,391.9,88.1,4,1
3023.49,255.8,285.4,95.4,4,1
2538.33,171.9,327.1,60.2,4,1
3161.95,196.3,395.1,88.5,5,2
2753.28,233.4,240.7,95.2,4,1
2663.32,98.9,451.0,51.5,5,1
2539.19,105.4,389.1,62.3,6,1
3149.21,210.0,398.8,79.3,5,1
3897.59,158.1,596.5,97.7,6,1
3244.52,156.3,422.4,103.3,5,2
2981.36,124.7,488.4,58.7,5,1
2597.35,197.0,214.6,105.7,5,2
1956.57,125.0,208.1,69.3,4,1
2322.68,150.1,300.3,57.9,4,1
3686.5,178.8,545.8,87.6,5,2
3579.9,179.3,461.6,112.9,5,2
3810.45,214.1,543.2,86.8,5,1
2569.55,122.6,387.5,58.8,4,1
1693.58,125.5,174.5,54.8,4,1
3268.28,124.2,543.5,66.4,6,1
1830.2,213.7,81.6,72.1,4,1
3189.25,190.9,414.1,85.5,4,1
2695.76,172.4,302.8,88.3,5,2
1887.86,87.5,274.7,48.8,4,1
3494.7,142.5,529.4,89.7,5,2
2248.68,160.2,250.5,67.4,4,1
3114.49,149.4,477.8,67.3,6,1
3433.77,169.0,518.9,75.8,5,1
2380.19,145.9,322.9,56.1,4,1
2920.55,157.5,359.2,94.9,4,1
2256.09,166.3,225.9,76.3,4,2
2687.32,107.6,449.1,51.2,5,1
1905.76,137.1,181.3,70.2,4,1
3532.73,163.2,541.4,79.4,5,2
1620.12,106.9,174.7,54.9,5,1
3244.81,167.1,452.5,85.2,5,2
1372.56,117.0,113.4,50.1,4,1
2136.98,157.8,235.5,62.6,4,1
2619.98,151.4,347.3,69.4,5,1
2754.61,223.2,241.8,99.4,4,1
1866.2,117.9,245.0,46.1,4,1
2440.96,144.9,287.2,79.2,5,2
2470.38,114.2,380.6,54.5,5,1
2452.21,220.9,182.1,93.3,4,1
1799.76,183.3,97.7,75.1,4,1
3906.67,218.2,513.3,109.0,6,2
2751.96,164.4,369.4,68.6,4,1
2388.78,124.3,308.1,73.2,5,2
2589.42,154.2,351.8,62.8,4,1
2547.39,132.2,336.3,74.8,5,1
1879.25,197.4,78.9,86.0,4,1
1268.31,106.6,109.8,44.7,4,1
2286.23,149.2,289.3,59.1,4,1
2683.47,185.8,290.0,86.7,5,1
3116.18,138.6,479.4,71.6,4,1
1691.1,122.4,181.9,52.7,4,1
1848.3,131.8,187.7,63.4,4,1
2508.31,89.7,406.9,58.0,6,2
2445.73,127.4,361.2,54.6,4,1
1506.45,162.5,87.6,56.2,4,1
2723.87,105.4,420.0,69.2,5,1
2171.95,184.5,183.9,77.6,4,1
1408.75,135.1,110.6,47.3,4,1
2423.45,108.6,368.3,57.3,5,1
2925.04,131.0,467.6,59.0,5,2
4346.96,164.7,685.5,105.1,5,2
2450.51,168.9,263.1,80.3,5,1
3218.42,187.2,417.3,88.9,4,1
4739.21,189.7,767.9,101.0,5,2
2336.64,119.7,323.5,62.6,4,1
2924.78,141.7,458.9,58.0,5,2
2925.95,252.7,282.0,87.5,4,1
3333.16,209.1,450.8,77.0,4,1
2490.03,182.2,272.8,74.5,4,1
2664.06,204.0,263.5,88.3,4,1
2179.94,94.6,357.0,41.5,5,2
1555.67,118.5,161.4,48.4,5,1
2457.24,110.1,375.1,57.4,5,2
2583.13,104.9,398.4,63.3,5,2
1637.4,125.4,178.0,47.1,4,1
5049.21,205.5,860.5,87.3,5,2
1817.28,217.0,1.1,105.0,4,1
3318.53,174.8,471.0,81.7,4,1
3118.52,126.4,525.2,56.9,6,1
2215.41,120.8,273.8,70.8,5,2
3400.88,141.4,528.6,80.1,6,2
3377.63,156.1,502.6,82.5,5,2
1689.65,110.5,198.6,50.4,4,1
1934.59,98.8,279.2,47.0,4,2
1900.29,200.8,85.7,83.8,4,1
2232.98,168.2,223.9,73.8,4,1
2272.51,115.5,288.7,72.8,5,1
3249.73,242.2,347.4,99.0,4,1
3571.57,163.4,575.5,68.4,4,1
3850.29,193.2,529.7,106.5,5,2
2538.02,113.8,410.4,49.0,5,1
2483.58,101.9,400.8,52.5,4,1
1640.2,125.2,187.5,43.3,4,1
1953.21,194.1,107.8,82.9,4,1
2459.8,190.9,211.4,94.5,4,1
2114.75,99.1,315.4,50.7,5,1
2323.66,155.3,295.4,57.9,4,1
1564.31,118.8,167.5,46.5,4,1
2251.52,175.4,219.5,74.7,4,1
2885.41,222.9,305.6,85.7,4,1
4080.16,179.0,651.9,84.0,6,2
1784.42,138.1,183.5,55.3,4,1
4403.54,206.5,674.7,97.6,4,1
2012.04,130.3,258.5,50.8,4,1
2097.79,134.9,261.4,57.0,4,1
3945.25,132.7,684.1,75.4,5,1
3019.49,217.4,365.4,76.5,4,1
2311.31,106.7,371.7,44.2,5,2
3267.36,147.7,490.2,79.5,5,1
2221.64,212.0,158.9,82.0,4,1
2511.19,229.2,195.4,90.3,4,1
2021.9,144.0,232.9,57.2,4,1
2217.62,130.9,265.4,70.3,6,2
1331.39,115.8,95.4,54.1,4,1
2590.21,88.2,437.2,54.3,5,2
4477.4,198.2,731.0,84.5,5,2
2169.95,181.8,192.4,74.8,5,1
2511.88,233.8,164.4,102.1,4,1
3119.48,115.8,526.1,61.3,6,2
2511.32,139.4,287.1,89.5,5,2
1785.58,240.8,0.0,97.1,4,1
2827.86,156.4,356.1,86.5,5,2
1923.9,218.0,56.5,91.8,4,1
2570.35,132.0,380.3,57.9,4,1
2371.68,93.1,385.1,51.0,4,1
2308.63,118.9,330.5,56.8,5,1
1496.25,89.7,188.3,42.7,4,1
2979.12,198.7,374.9,76.1,4,1
1447.2,142.8,67.7,67.2,4,1
3022.31,87.9,571.7,42.7,5,2
1679.23,103.4,185.2,58.3,5,1
1508.81,113.2,145.5,52.7,4,1
2780.69,91.5,471.5,58.8,5,2
2157.16,156.0,248.8,59.8,4,1
2048.01,112.2,292.1,47.9,5,1
3037.27,161.1,444.0,68.5,6,2
2150.94,126.0,232.9,79.5,6,2
3820.33,153.7,627.5,77.3,5,2
2561.87,124.7,342.0,77.2,5,2
1989.27,216.2,79.0,89.8,4,1
4397.72,199.5,700.2,88.8,6,2
1259.08,120.0,76.0,52.8,4,1
3031.8,134.8,446.3,78.6,5,1
3755.89,205.4,514.2,97.5,4,2
2447.24,212.2,195.8,90.6,4,1
2417.31,100.4,379.5,55.3,4,1
2068.34,176.0,168.2,76.8,5,1
2503.89,119.8,318.7,83.3,5,2
2447.74,173.0,280.6,70.4,4,1
3663.52,192.8,489.1,104.0,4,1
2694.65,135.1,376.0,72.2,4,1
2577.73,178.4,254.6,94.0,5,1
2209.9,147.0,281.4,55.1,4,1
2862.55,154.1,378.1,81.5,6,2
1651.15,185.6,46.1,80.5,4,1
1793.89,139.6,184.2,55.4,4,1
3934.95,174.3,619.0,84.6,5,1
3241.69,181.9,395.9,103.4,5,2
2205.93,156.4,219.4,78.1,5,1
2128.54,233.4,79.5,97.4,4,1
2388.75,141.9,309.2,64.9,4,1
3071.96,164.9,377.6,100.2,6,2
4053.69,215.7,597.2,89.1,5,2
1577.95,161.6,61.6,76.1,4,1
3770.4,211.2,478.1,112.6,5,2
3219.07,245.2,327.1,103.3,4,1
3271.21,165.2,390.8,116.4,6,2
1623.25,112.8,173.9,52.9,4,1
1710.89,179.9,82.4,73.5,4,1
3044.63,165.4,387.8,92.5,5,2
2573.76,104.0,406.3,59.2,6,2
3401.24,153.4,536.0,71.5,5,1
2511.22,135.8,309.2,81.3,5,2
1464.6,87.0,182.1,43.2,5,1
2782.08,135.4,428.7,58.4,5,1
2060.23,183.2,155.6,78.3,4,1
1618.72,96.8,192.2,51.4,4,1
2309.79,160.4,260.2,69.7,4,1
2611.76,162.1,329.9,71.6,4,1
2873.61,128.1,459.6,58.1,5,2
2707.18,228.7,238.3,93.3,4,1
2624.2,134.0,369.6,67.8,5,2
3297.16,180.1,453.5,84.7,5,2
1932.69,130.5,197.0,69.2,4,1
3430.19,141.3,526.2,84.4,5,2
1830.29,160.1,128.6,75.1,4,1
2119.8,112.9,260.2,69.7,6,2
3393.58,171.5,512.3,73.1,4,1
2605.15,207.2,220.4,99.4,4,1
2153.62,154.8,238.8,64.3,4,1
2474.16,218.1,211.3,84.1,4,1
2439.76,105.2,387.7,52.0,4,1
2291.13,176.1,246.7,66.7,4,1
3790.93,164.4,606.8,78.5,4,1
3609.22,147.0,572.4,81.3,5,2
3190.42,118.4,537.4,63.0,6,2
2266.44,161.6,264.3,62.5,4,1
3198.77,184.4,394.8,98.0,5,2
3308.12,159.0,487.9,80.1,5,1
1992.88,137.9,232.5,56.8,4,1
1971.36,164.4,156.2,76.6,4,1
1869.44,91.0,261.1,51.2,5,1
2140.31,113.9,311.8,48.6,4,1
2354.3,157.5,292.5,61.6,5,1
4240.22,185.1,666.3,92.7,5,2
2669.16,182.4,237.8,109.8,6,2
2428.33,120.1,363.9,54.7,4,1
2897.09,125.5,401.9,87.5,5,2
1785.34,100.6,227.0,52.8,4,1
2057.0,139.1,227.1,65.8,5,1
2657.62,169.0,330.3,73.3,4,1
4343.14,195.0,621.0,119.9,5,2
2477.53,134.2,313.9,76.1,6,2
3142.54,139.3,466.1,80.1,6,2
2342.37,132.9,320.8,58.6,5,1
3160.13,165.9,452.2,76.4,4,1
2359.85,199.0,204.6,82.8,4,2
1997.7,175.6,156.1,74.5,5,1
1487.05,132.0,129.8,48.9,4,1
3986.3,139.3,683.3,77.3,5,2
2452.1,112.7,381.1,53.0,4,2
1663.64,120.3,170.5,55.6,4,1
3343.44,125.8,532.9,78.8,6,2
2738.59,191.3,298.1,86.8,4,1
2789.79,156.1,320.9,98.0,5,2
2326.45,105.4,328.7,65.6,6,2
2186.14,112.2,331.3,45.8,4,1
3301.83,199.1,451.1,77.9,5,1
2902.88,161.4,344.3,97.8,5,2
2359.94,173.8,258.0,70.3,4,1
2203.17,187.5,199.9,72.6,4,1
1591.43,102.0,191.9,46.2,5,1
2679.53,130.6,353.8,82.4,6,2
1577.11,127.8,145.8,53.7,4,1
2604.68,147.6,350.6,68.0,4,1
3159.65,127.6,519.7,63.4,6,2
2729.57,185.3,291.6,91.4,4,1
2002.34,107.3,263.6,57.7,4,1
4434.45,171.8,699.4,105.5,5,2
4774.13,197.9,738.8,114.1,5,2
2304.16,138.7,287.5,66.6,4,1
3011.83,134.9,459.7,70.4,4,1
2419.79,207.4,212.4,82.3,4,1
3335.45,124.5,585.8,54.9,5,2
2502.13,117.7,343.9,72.9,5,1
3890.43,155.3,610.8,91.8,5,1
2979.15,165.9,377.3,89.6,5,2
3158.17,140.2,484.1,73.4,5,2
1295.72,122.3,83.9,52.3,4,1
4060.24,169.8,663.0,81.0,6,2
1806.9,115.7,223.6,50.0,4,1
3096.96,156.2,447.1,75.9,6,1
2009.81,218.8,76.0,92.3,4,1
3252.27,159.0,472.1,80.9,6,2
2802.57,156.3,345.6,88.4,5,1
3990.09,197.4,597.9,89.9,6,1
2917.32,205.0,361.9,72.2,4,1
3357.0,116.2,582.5,62.5,5,2
2809.29,165.9,340.2,87.2,5,2
2638.3,141.8,342.9,77.7,6,2
3836.94,158.7,635.3,73.5,5,2
2570.49,152.7,325.0,73.3,4,1
2551.06,95.8,435.1,47.5,5,2
3556.44,212.1,467.4,93.1,6,1
2403.5,168.9,259.9,76.5,4,1
3525.52,218.9,454.3,92.5,4,1
2336.81,152.6,293.4,61.4,5,2
1490.87,135.4,97.7,62.1,4,1
3040.71,125.3,514.8,53.4,5,1
2091.73,112.5,308.2,45.4,4,1
4289.15,187.4,613.5,120.6,5,2
2055.13,177.3,177.1,70.8,4,1
3915.05,212.0,478.6,128.1,5,2
3418.81,163.8,476.0,95.5,6,1
2525.59,130.4,325.1,78.1,5,2
2158.51,236.0,111.5,85.4,4,1
2908.03,121.0,464.5,62.9,4,1
2629.31,149.5,319.1,83.9,5,1
2627.49,95.6,463.6,43.4,4,1
1305.6,124.9,93.3,48.1,4,1
2321.78,153.4,277.7,66.4,4,1
3052.64,111.6,479.5,76.5,5,2
2844.15,183.1,343.4,82.0,5,1
2846.89,121.8,422.4,74.5,4,1
1485.57,126.5,130.7,50.7,4,1
2666.54,222.1,229.5,95.6,4,1
3816.45,173.2,589.8,84.9,4,1
2271.98,128.7,307.5,58.6,4,1
3297.01,181.4,461.1,80.8,5,1
1695.8,147.3,112.9,72.8,4,1
3439.81,121.9,583.0,68.9,5,2
2891.53,164.0,398.3,71.3,5,1
2347.54,211.8,175.9,88.5,4,1
1624.36,167.2,61.2,79.0,4,1
2051.19,118.3,270.4,55.2,5,1
2582.18,241.2,198.2,91.6,4,1
1883.8,100.0,223.0,65.8,5,2
4028.02,183.8,613.7,93.1,5,1
1910.08,94.1,279.9,46.0,6,2
2852.38,210.0,220.5,125.6,5,2
1885.71,95.9,273.9,45.2,4,1
2411.88,98.9,381.9,54.3,4,1
2914.25,139.5,452.0,60.9,6,2
2377.83,134.1,327.7,58.9,4,2
2878.74,211.0,307.0,89.6,4,1
1820.07,117.7,219.5,52.3,4,1
1959.1,222.2,35.0,103.4,4,1
1519.21,120.9,147.5,49.5,4,1
2393.53,160.1,264.4,77.3,4,1
2388.03,188.9,218.0,84.5,4,1
2447.69,148.0,260.2,90.5,6,1
4118.66,168.2,670.4,84.9,6,2
2565.85,233.0,223.1,82.4,4,1
2884.37,157.4,337.0,100.7,6,1
3447.82,207.3,446.4,92.6,5,2
2301.92,114.9,333.3,56.6,5,1
3573.8,186.1,491.7,95.8,5,2
2917.39,205.9,286.1,105.5,4,1
3139.04,221.0,353.7,93.4,4,1
2103.35,123.7,256.7,64.6,5,1
2121.91,131.7,275.4,54.8,5,1
2373.06,94.0,382.0,52.1,4,1
2685.93,102.0,454.8,51.0,6,2
3903.33,173.7,539.4,116.8,5,2
2745.08,164.3,377.1,64.4,4,1
1640.16,219.8,12.9,78.8,4,1
2144.04,88.9,348.2,44.0,4,1
1997.88,119.1,270.3,48.9,5,1
2166.82,153.4,243.9,64.2,5,1
3272.02,193.4,418.6,91.6,4,1
2978.48,131.1,433.2,80.1,5,2
2516.53,111.2,392.3,55.8,5,1
2394.3,127.2,328.4,63.5,6,2
2324.78,143.9,269.0,74.8,4,1
2573.19,96.6,430.1,51.8,5,1
1354.0,138.9,77.4,54.3,4,1
3188.87,153.5,467.4,78.4,5,1
1978.5,124.2,238.0,58.8,5,1
3314.07,139.8,532.1,69.6,4,1
4007.98,149.8,614.8,105.5,5,2
2771.93,199.3,316.9,78.6,4,1
3052.04,191.2,394.3,78.9,4,1
2503.11,123.7,320.4,80.7,5,2
2244.0,171.9,184.3,91.0,5,2
1876.1,169.5,135.6,72.8,4,1
2130.75,88.6,333.0,49.4,5,2
3177.08,192.8,393.7,92.3,5,1
2908.36,147.5,401.4,79.2,6,2
3374.3,194.6,450.8,88.1,4,1
2884.19,180.1,272.2,119.4,5,1
2595.87,145.1,357.7,65.0,5,1
1597.33,102.4,185.3,49.6,4,2
2571.94,149.1,294.4,88.7,4,1
2231.51,143.8,226.9,83.2,5,2
1646.44,98.4,206.7,47.3,5,1
2292.5,135.4,250.1,83.4,5,2
1716.9,171.4,99.9,70.2,4,1
1734.12,117.1,160.7,69.2,4,1
4676.67,191.5,752.4,100.1,6,2
1852.99,159.9,176.6,56.3,4,1
1982.28,216.7,84.7,86.3,4,1
1885.86,207.8,73.6,84.5,4,1
2086.24,159.8,217.2,64.2,4,2
2594.91,98.2,409.5,62.7,5,2
2811.81,141.7,377.1,81.9,6,2
2712.28,108.6,441.3,57.0,5,2
3872.92,192.3,589.1,83.0,5,1
2935.92,183.4,306.7,108.4,5,2
2250.91,93.9,362.6,47.2,5,2
2624.26,89.2,420.4,65.1,5,1
2415.45,106.1,346.7,67.1,5,1
2434.36,215.7,177.7,95.7,4,1
2685.87,138.4,386.0,65.3,4,1
2496.81,119.8,348.0,69.5,4,1
1970.42,116.4,279.2,43.1,4,1
2767.53,187.0,329.8,77.8,4,1
2919.54,214.1,344.3,76.2,4,1
2034.65,119.1,253.9,60.3,4,1
1640.82,104.3,187.4,52.7,5,1
2261.5,178.2,221.5,73.6,5,1
1877.1,156.8,154.4,70.3,5,1
3158.22,133.6,505.0,67.1,6,2
2813.35,147.8,351.1,90.9,5,1
1653.3,166.9,93.9,67.8,4,1
2395.78,149.6,287.1,72.1,5,1
2565.83,103.5,414.4,54.9,5,1
2209.62,135.3,283.1,59.6,5,1
2887.62,233.6,301.3,83.1,4,1
2740.05,95.8,451.6,61.2,5,2
2240.27,124.6,308.8,56.3,4,2
2580.67,122.2,382.4,62.5,4,1
3367.29,117.5,560.1,73.0,5,2
2674.9,203.6,287.9,78.8,4,1
2697.4,212.4,245.4,96.2,4,1
3563.77,173.8,535.9,80.6,4,1
3635.38,157.3,564.4,83.2,5,2
2572.09,149.7,282.5,93.7,5,1
2081.31,143.1,235.5,63.0,4,1
3154.64,155.3,468.3,73.4,5,1
1633.39,119.3,173.9,51.2,4,1
2886.35,82.1,532.9,47.4,5,2
2133.74,194.8,159.9,79.4,4,1
1608.41,109.7,181.0,49.5,4,1
2444.61,199.1,184.8,101.0,4,1
3557.52,183.7,519.2,82.9,4,1
3777.04,171.5,591.7,80.5,5,2
2392.31,94.7,383.1,53.5,5,2
2256.42,112.6,279.7,76.4,5,2
1880.77,153.8,173.7,63.4,4,1
3148.58,134.8,513.4,61.7,5,2
4037.01,165.2,643.5,89.1,5,2
3176.43,106.7,553.5,59.5,6,2
2533.35,116.5,392.9,55.1,4,1
2672.49,109.7,461.7,43.0,4,1
2361.07,105.4,353.3,58.5,4,1
1565.99,160.5,95.6,60.2,4,1
1671.96,140.7,139.3,61.3,4,1
