food_id;food_name_hu;food_name_en;kcal_per_100;prot;carbs;fat
a55ae589-4359-4f9e-a236-3573fc86afc7;quinoa;quinoa;356.8;13.6;62.1;5.8
fe0b456b-ef1f-4e97-ab62-78aca50d6124;lazac;salmon;206.9;19.9;0.0;12.9
06c9b7df-e9aa-450a-8189-e25ca73b69b1;mogyoróvaj;peanut butter;583.6;24.8;19.9;49.6
d2eb08cd-03e7-44bd-8ab9-b06736eddfaf;édesburgonya;sweet potato;86.1;1.6;20.0;0.1
305deff0-564e-4b21-be86-00dddad35836;banán;banana;92.9;1.1;24.0;0.3
f1cc5144-46eb-40e7-8a1a-1117c43ba472;fehér kenyér;white bread;256.4;7.7;47.2;2.9
1b4239d8-dd4b-4608-826e-fcb846ac4d61;tészta (nyers);pasta (raw);381.1;13.4;77.0;1.5
7ab8e885-8dc5-4145-942c-fa17d748c937;pulykamell sonka;turkey ham;110.9;18.1;1.0;3.0
4aa0e798-49da-44d1-af29-5574f89bf0c3;paradicsom;tomato;17.1;1.0;3.8;0.2
dce32848-f69b-467b-919a-0a27188fb0f3;brokkoli;broccoli;33.3;2.9;6.9;0.4
4c5d4165-adf3-4911-b383-bd175e71f6d6;barna rizs (nyers);brown rice (raw);354.8;7.7;72.9;2.1
3ae55dfc-ee31-438a-a3f3-b3513b3bc7a9;brokkoli;broccoli;32.3;2.9;6.7;0.4
0a8eb4fe-0fd7-4802-9cbd-32a74155d837;quinoa;quinoa;380.3;14.5;66.1;6.2
a8f8d2aa-f1f3-4a62-9d0a-e69b4293badf;narancs;orange;47.2;0.9;12.1;0.2
2ef6e17f-9c03-42d1-87a1-f717c740f362;mandula;almonds;563.8;20.4;21.4;48.7
d00e9843-3536-4a86-9d73-f002e3b540da;müzli;muesli;397.9;10.2;61.4;7.2
db93d76e-7815-45c9-ae74-07ddc7ed2812;quinoa;quinoa;377.1;14.3;65.6;6.1
2cefae4f-3db4-4d27-9156-243aba686630;paradicsom;tomato;18.1;1.0;4.0;0.2
61d54cd0-6650-4477-b726-fbf0557666e5;tojásfehérje;egg white;50.3;10.6;0.0;0.0
965ec070-1e97-4651-aa21-715df40da8ea;corn flakes;corn flakes;371.1;7.3;87.3;0.4
a7ab0913-717c-47f4-871f-b94c7dff118c;tészta (nyers);pasta (raw);357.2;12.5;72.2;1.4
430d1e95-54d3-41bb-9119-4f9f9f36e0d6;narancs;orange;46.1;0.9;11.8;0.2
548f2f19-da9e-4a52-82d2-48c9999d9790;sárgarépa;carrot;40.9;1.0;10.0;0.2
c8d38d4f-8c63-4e76-9192-dd447f8fa648;protein por (tejsavó);whey protein powder;386.8;77.4;7.7;5.8
8fe6e578-f329-441d-9e32-8948b051ce17;zabpehely;oat flakes;385.7;12.9;59.5;6.9
a8ecc3d9-454b-4e36-911d-6a55f6cf1aab;olívaolaj;olive oil;874.5;0.0;0.0;98.9
7369aa66-b373-4b3a-9334-0a16051e3e79;corn flakes;corn flakes;355.5;7.0;83.7;0.4
c0ffebe6-45a3-4096-ac2e-4a31dcb6c6cb;lazac;salmon;198.9;19.1;0.0;12.4
cd632903-25a0-4f7f-8411-18c4691b6b60;bulgur;bulgur;337.1;11.8;72.0;1.3
b22bff91-3237-4909-9daa-39952b77be09;sertéskaraj;pork loin;197.1;28.0;0.0;7.3
f5870310-75a5-40b0-bc9f-fb3cda31841a;narancs;orange;48.8;0.9;12.5;0.2
04599261-422d-4f4a-a99e-5aed8e109637;müzli;muesli;408.1;10.5;63.0;7.3
c9243de2-417b-4db4-9d26-99891700079a;fehér kenyér;white bread;267.5;8.0;49.3;3.0
4c070a75-1d0f-4416-b8af-336ea8d6e355;corn flakes;corn flakes;340.7;6.7;80.2;0.4
fbd9377d-4ad0-4433-b939-2dfd4023e20d;uborka;cucumber;16.8;0.7;3.1;0.1
fd25f0c4-b380-4051-9da3-9998c2285d27;corn flakes;corn flakes;353.0;6.9;83.1;0.4
13e31d4f-3ebb-4c43-8006-b6c9e27acae9;burgonya;potato;78.7;2.0;17.4;0.1
fecca5bd-63b0-426c-b706-55e580c1b5f4;teljes kiőrlésű kenyér;wholegrain bread;251.6;10.2;41.8;4.1
01287436-9fa8-4b6c-99b7-c7c53f1b787c;müzli;muesli;383.6;9.9;59.2;6.9
45ac8dfd-d54f-4ada-b48d-3c74d4f54655;corn flakes;corn flakes;343.2;6.7;80.7;0.4
cc28a8e6-f662-4cc4-a193-bc7f591053ed;fehér kenyér;white bread;275.4;8.3;50.7;3.1
a7abf664-0c5c-4b94-a7a0-69c0e9813e8c;natúr görög joghurt;plain greek yogurt;95.8;9.9;4.0;4.9
1e1495f1-695f-446f-b71c-5945801a95b7;müzli;muesli;383.1;9.8;59.1;6.9
91c97da9-0632-468d-bf49-d5444ac173ae;narancs;orange;49.2;0.9;12.6;0.2
16005bf9-c13b-41cb-ace7-87f909c1cf9d;banán;banana;89.9;1.1;23.2;0.3
0acb4cd1-59a6-4bb7-8565-bf24db29074b;csirkemell (sült);chicken breast (grilled);164.9;31.0;0.0;3.6
2b84bc7f-02bb-4bae-864d-47549c245f23;tészta (nyers);pasta (raw);363.1;12.7;73.4;1.5
f1542ecf-5cfd-443f-a4ff-9ba0233ca6d4;lencse (főtt);lentils (cooked);114.7;8.9;19.8;0.4
9a6104e1-5285-4474-af71-dde4da41dd5c;mandula;almonds;596.7;21.6;22.7;51.5
52bf16b0-6b45-4106-95a6-37319b5b2d2d;kókuszolaj;coconut oil;892.9;0.0;0.0;100.1
5cbf01ad-c31f-4604-97d2-2a65938a69d8;zsírszegény joghurt;low-fat yogurt;64.9;5.2;6.2;1.5
64b6324e-a0f4-4945-a2ed-4e401b71e101;burgonya;potato;77.5;2.0;17.1;0.1
a9995b8e-d8bb-4b75-aa2c-6e3eff965723;zöldség mix (fagyasztott);vegetable mix (frozen);47.7;2.9;9.5;0.5
ee84b7e8-3036-4cfb-8662-e6056856b453;pulykamell sonka;turkey ham;105.8;17.3;1.0;2.9
4153abb8-2510-45cd-8211-1f4a9022c3e6;fekete bab (főtt);black beans (cooked);132.1;9.0;23.0;0.5
315bd73c-b88c-4d42-a6a3-7124e128e6bc;trappista sajt;semi-hard cheese;328.6;25.1;1.9;27.1
daf68ba7-136c-4bfa-a773-10f774380885;csirkemell (sült);chicken breast (grilled);160.2;30.1;0.0;3.5
2151b810-610e-4ebd-874b-32d26d387008;quinoa;quinoa;352.5;13.4;61.3;5.7
2855fb83-e5f6-4415-9075-883abdd75abd;burgonya;potato;74.1;1.9;16.4;0.1
17c79a01-62a3-4a8e-b012-d7f804c8d2f8;csirkemell (sült);chicken breast (grilled);157.8;29.6;0.0;3.4
a5c738c6-94c1-4a82-b8cd-4a14c791c3e5;szőlő;grapes;65.9;0.6;17.2;0.4
05f9ada2-a030-4b92-970d-7c8ee158b543;corn flakes;corn flakes;350.1;6.9;82.4;0.4
df0b84c1-b6e9-4a80-a163-d3b099474e33;tészta (nyers);pasta (raw);369.8;13.0;74.8;1.5
57cae566-4873-4f01-830a-fc7e32d76201;szőlő;grapes;66.4;0.6;17.3;0.4
44beb132-ef0e-45a9-8767-091b7c214329;natúr görög joghurt;plain greek yogurt;97.0;10.0;4.0;5.0
9ffc95ce-2ead-45e6-bc10-2c5879c18e35;burgonya;potato;77.7;2.0;17.2;0.1
f91fb793-aa8f-4dcd-952a-05a9418ec906;quinoa;quinoa;352.7;13.4;61.3;5.8
703fb723-2e97-4cd4-b093-f41ef571f434;brokkoli;broccoli;33.2;2.9;6.8;0.4
bb6acd24-6e4c-4b31-9e31-2ab5c39567b9;tojás (egész);egg (whole);143.4;13.0;1.0;11.0
af7548b7-6609-4ab8-aaa2-ffe4e1b83462;szőlő;grapes;70.6;0.6;18.4;0.4
535085d8-52b5-4fbc-b43e-955b59a60572;natúr görög joghurt;plain greek yogurt;100.4;10.3;4.1;5.2
9bc47c87-6a52-4be2-b5c4-e51387adcc5d;kókuszolaj;coconut oil;917.6;0.0;0.0;102.9
79dc3849-a4fd-4dba-8605-921c84913157;fehér rizs (nyers);white rice (raw);371.4;7.2;80.5;0.6
b552106c-d744-45a3-b625-ca705e1ae595;tonhal konzerv (vízben);canned tuna (in water);111.0;23.9;0.0;1.0
d5f24eee-8046-49d6-b54a-f79d44de3029;protein por (tejsavó);whey protein powder;398.1;79.6;8.0;6.0
1126c978-7db3-46f9-b1ed-676db9feb261;müzli;muesli;372.5;9.6;57.5;6.7
59d24277-e5fb-464a-b7ed-a923eda4ef7f;édesburgonya;sweet potato;86.5;1.6;20.1;0.1
4c78a78f-25a8-4bc3-ae28-10f60f8c66b1;zsírszegény túró;low-fat cottage cheese;99.9;13.3;3.1;4.1
b8deebff-9ec3-4a44-96b1-9d11b7b9738d;paradicsom;tomato;17.4;1.0;3.9;0.2
205762ef-705b-4b73-b786-18cbd7f78f1b;zsírszegény túró;low-fat cottage cheese;99.4;13.2;3.0;4.1
cbcbf459-8f80-4f7c-8928-f4b686c08413;tészta (nyers);pasta (raw);361.1;12.7;73.0;1.5
a53125ec-01c9-4ec5-bdcc-2eafb8eb594a;narancs;orange;46.8;0.9;12.0;0.2
9bcf926b-6ccf-4413-bd1e-e14db90e47ac;trappista sajt;semi-hard cheese;334.9;25.6;2.0;27.6
e53bbbc7-8507-47f1-9d29-f30c6a5bf9dd;dió;walnuts;666.3;15.3;14.3;66.2
42f9099c-58f2-46e1-84db-cbaaa0d53bc4;quinoa;quinoa;357.8;13.6;62.2;5.8
c8a9c35c-0126-4602-8321-263e171af301;natúr görög joghurt;plain greek yogurt;97.0;10.0;4.0;5.0
507ac2ea-fe69-4a48-a3df-e1d840fa00f4;natúr görög joghurt;plain greek yogurt;93.4;9.6;3.9;4.8
b7d76e95-3a7e-4633-b37c-4450fc3d059c;zsírszegény túró;low-fat cottage cheese;94.8;12.6;2.9;3.9
6e99f613-3c0a-4cf6-b8c9-e876423560ba;zsírszegény túró;low-fat cottage cheese;96.6;12.8;3.0;3.9
5499b32e-6511-40e6-92e4-ec3c50ffe61c;fehér rizs (nyers);white rice (raw);370.4;7.2;80.3;0.6
198cea5d-8d18-44c6-a2b3-ecc7eeb058f0;szőlő;grapes;68.8;0.6;17.9;0.4
05a3cb12-7977-492a-ad52-18e86e1b97a2;natúr görög joghurt;plain greek yogurt;93.0;9.6;3.8;4.8
328da9a9-fdf3-4ae4-b39c-24b09e07fae9;fehér bab (főtt);white beans (cooked);111.3;8.5;25.4;0.5
c04ce7e1-14fa-4c0e-b0b3-1dd3f5c37087;zsírszegény joghurt;low-fat yogurt;61.5;4.9;5.9;1.5
a8ee54c5-b8fd-43d3-870a-47c4972cfba6;tonhal konzerv (vízben);canned tuna (in water);120.6;26.0;0.0;1.0
be4646f9-30b6-443c-a90b-4a67c98aa729;alma;apple;51.4;0.3;13.8;0.2
5fe9b03f-1168-49ff-a7c6-777a0c5f9cf2;paradicsom;tomato;17.4;1.0;3.9;0.2
38100e50-68f7-4fe9-a57e-8b304a63319f;zsírszegény túró;low-fat cottage cheese;99.5;13.2;3.0;4.1
1618bc05-d191-450a-b569-56298011eeac;müzli;muesli;386.0;9.9;59.5;6.9
0bb8e6e8-db41-4649-920e-a96b674f3474;tojásfehérje;egg white;52.9;11.2;0.0;0.0
59dc30b0-8794-4e8a-b55c-3fdd500f1185;alma;apple;49.9;0.3;13.4;0.2
719f6438-078f-401b-9e09-cba24a9cb257;olívaolaj;olive oil;849.9;0.0;0.0;96.1
97b99000-9da5-498d-ada6-9fbf29e75f24;dió;walnuts;657.0;15.1;14.1;65.3
9d30414f-4493-42b6-9a1c-cf2492c2b60e;csicseriborsó (főtt);chickpeas (cooked);171.6;9.4;28.3;2.7
27e765cf-794c-4965-9b00-b038ce19207d;zsírszegény túró;low-fat cottage cheese;100.8;13.4;3.1;4.1
e9454b0a-069b-4dc6-844f-1dbbbae81baf;burgonya;potato;79.5;2.1;17.6;0.1
0d69d38f-8349-4784-b7fc-a9cde8d6e089;protein por (tejsavó);whey protein powder;415.0;83.0;8.3;6.2
a7388385-7d23-4d1d-932b-59419db03741;zabpehely;oat flakes;371.3;12.4;57.3;6.7
ccdd39a3-caa2-46da-bf9f-839e59394784;karfiol;cauliflower;26.1;2.1;5.2;0.3
93a9b785-7f8a-4849-a51e-9f0702428313;narancs;orange;46.9;0.9;12.0;0.2
26757167-b0b8-4097-a27f-34f82e5f68f9;csirkemell (sült);chicken breast (grilled);169.2;31.8;0.0;3.7
17d8aa66-67cb-48a8-9ea1-efd3c3e470f5;tej 1.5%;milk 1.5%;46.7;3.4;5.0;1.5
c5caecb0-18cf-4b72-ab01-d8d30cc6b6b0;pulykamell sonka;turkey ham;114.1;18.7;1.0;3.1
14877da4-fbc4-4d53-a06b-e13508bce5e6;teljes kiőrlésű kenyér;wholegrain bread;241.5;9.8;40.1;3.9
d2d84918-c65a-48b0-b01f-6215d077d2cd;trappista sajt;semi-hard cheese;337.8;25.8;2.0;27.8
72498004-f8e6-4f07-8fda-2acf71ab9988;banán;banana;91.8;1.1;23.7;0.3
cadccc09-dd7f-47cd-b9f9-caa710436708;csicseriborsó (főtt);chickpeas (cooked);170.8;9.4;28.1;2.7
57c1d52e-0d4a-4fac-ad9c-2241044888ff;zsírszegény joghurt;low-fat yogurt;61.9;4.9;5.9;1.5
6cbde039-12a5-4b2d-b349-80d723e36c70;alma;apple;52.1;0.3;14.0;0.2
d2a97a3e-6dd2-4a51-af17-f16ed0b32ae7;karfiol;cauliflower;25.4;2.0;5.1;0.3
54d0643f-cc7b-4874-9490-eafcfe61af81;csicseriborsó (főtt);chickpeas (cooked);161.8;8.9;26.6;2.6
d3cbb132-7e72-409d-afcf-4ff96be2e738;teljes kiőrlésű kenyér;wholegrain bread;252.2;10.2;41.9;4.1
373b6631-fd00-4354-912e-3f6183b49536;mogyoróvaj;peanut butter;574.5;24.4;19.5;48.9
8ba7b5c2-b792-4b6c-af04-624ce922627c;olívaolaj;olive oil;914.4;0.0;0.0;103.4
6bf119b3-5967-4db6-9177-5aa5e330c619;müzli;muesli;381.7;9.8;58.9;6.9
d66d760b-980f-4ae4-a500-244d29b5f589;olívaolaj;olive oil;840.7;0.0;0.0;95.1
f6f5cb95-914a-4f6a-9869-5d79b3328a9c;karfiol;cauliflower;24.0;1.9;4.8;0.3
27576deb-e5bd-42f2-8b7a-4694a142ffc8;mandula;almonds;593.3;21.5;22.5;51.2
4fb55b7c-e624-4ce3-93c6-5b931806284d;dió;walnuts;656.3;15.1;14.0;65.2
741add69-56d8-40d0-bdc7-9b8660536f4d;mandula;almonds;564.6;20.5;21.5;48.8
0c0b950f-f2f9-4c8b-9963-b77017ca5e35;tojás (egész);egg (whole);141.8;12.9;1.0;10.9
cd14d85d-cb26-4933-b2de-188e946a0842;dió;walnuts;670.4;15.4;14.4;66.6
c611d2d8-5bc9-45b9-867a-34317e6b69c6;uborka;cucumber;15.3;0.7;2.9;0.1
f359644c-e306-475f-a7a4-b8f14ef93ed1;narancs;orange;45.7;0.9;11.7;0.2
8bd29963-0a48-4da8-909b-72579b197798;sárgarépa;carrot;40.7;1.0;9.9;0.2
51592589-526a-4d00-ab56-67284ff9b06e;tészta (nyers);pasta (raw);375.1;13.1;75.8;1.5
9bff2dd2-05f3-4b85-9c56-72d85c13d06b;fekete bab (főtt);black beans (cooked);126.0;8.6;21.9;0.5
2cf5100a-510a-4b28-953a-cb04ae3273ae;édesburgonya;sweet potato;84.6;1.6;19.7;0.1
5f91c2b3-1b66-4295-aca2-e31c836af210;light sajt;light cheese;200.2;23.8;2.9;9.5
ec3531b6-5a80-4157-88b8-f7e8f3b1b695;paradicsom;tomato;17.9;1.0;4.0;0.2
9f3bb683-e01d-472c-b4e1-48533a5326b7;tonhal konzerv (vízben);canned tuna (in water);113.7;24.5;0.0;1.0
b419658d-8130-4ad2-ac07-6c555a87cae5;paprika;bell pepper;26.0;1.0;6.0;0.3
a58cba55-a90c-474e-bd22-2706b0c22420;dió;walnuts;673.3;15.4;14.4;66.9
16d70d6a-8380-4e24-b3da-59c2c65e9d6d;corn flakes;corn flakes;362.8;7.1;85.4;0.4
5b1c96b6-33b6-4cf5-b7e6-2f7ee24537f0;müzli;muesli;407.2;10.5;62.8;7.3
86d17596-ebaa-4fff-8f90-a678151f5425;lencse (főtt);lentils (cooked);120.0;9.3;20.7;0.4
48918eb4-b5aa-479b-bc52-b5a1fc3a04ca;mandula;almonds;604.1;21.9;23.0;52.2
503326a6-2f6d-4764-9111-e394573b7e09;mogyoróvaj;peanut butter;590.2;25.1;20.1;50.2
1e503b2a-6139-489f-aff2-2a1def3d1028;alma;apple;51.5;0.3;13.9;0.2
46bdaefd-4851-447d-a450-eac946e4212d;burgonya;potato;73.8;1.9;16.3;0.1
208bc195-663f-4e82-b457-379abd37069c;zabpehely;oat flakes;375.2;12.5;57.9;6.8
9b51461e-b523-4989-901a-c60cce6644aa;teljes kiőrlésű kenyér;wholegrain bread;256.9;10.4;42.6;4.2
c679a4b8-79e5-4daa-926e-a687ed3d9248;corn flakes;corn flakes;347.0;6.8;81.6;0.4
970f9b40-2bf8-4d9d-aba8-9a8936f6bb25;trappista sajt;semi-hard cheese;346.4;26.5;2.0;28.5
2bcc7f02-9fa0-4688-8566-0419e7b63932;zöldség mix (fagyasztott);vegetable mix (frozen);49.1;2.9;9.8;0.5
d1656300-6a84-406d-823f-e4243cce64bd;fekete bab (főtt);black beans (cooked);132.1;9.0;23.0;0.5
b0b48ffc-ad13-4946-83ea-7b9878a48c5b;zsírszegény túró;low-fat cottage cheese;98.4;13.1;3.0;4.0
4813db4f-dc60-46dd-b476-4e30aa276f18;sertéskaraj;pork loin;199.0;28.3;0.0;7.3
19c88dbd-a302-4582-ba59-4798d48d1f2f;paradicsom;tomato;17.3;1.0;3.9;0.2
c7b3c27f-b11c-4173-9076-75070540dd27;fehér kenyér;white bread;260.4;7.8;48.0;2.9
474e3688-eb35-462e-b463-4ce894520407;alma;apple;53.4;0.3;14.4;0.2
184d226d-f068-4de7-916b-98c1f7dde6c5;burgonya;potato;78.3;2.0;17.3;0.1
74ad7b67-4629-4871-897c-531deb58e20a;narancs;orange;47.4;0.9;12.1;0.2
c06b2ac1-b08c-4447-986e-94064e31c676;uborka;cucumber;16.7;0.7;3.1;0.1
1851fb14-28a3-442f-aff0-5b15bb640c23;fekete bab (főtt);black beans (cooked);125.7;8.6;21.9;0.5
fc5e7664-e81a-478d-9715-14ea78fc31aa;olívaolaj;olive oil;907.8;0.0;0.0;102.7
b6f9c3a7-4dbb-4c54-b95c-fbbde28e341b;alma;apple;50.5;0.3;13.6;0.2
31b3a4fd-9d5f-47ed-a663-a25162783f73;sárgarépa;carrot;40.6;1.0;9.9;0.2
5aafc969-4087-4139-8464-82af304cb121;tojás (egész);egg (whole);136.2;12.4;1.0;10.5
6d73a1de-2865-43e0-a5ed-7e2aefc050e7;bulgur;bulgur;341.4;12.0;72.9;1.3
3672d00f-49aa-4a5c-a161-f55f2fce54ea;müzli;muesli;401.4;10.3;61.9;7.2
34b6ac82-7eec-4327-86c6-8495dde8a15a;édesburgonya;sweet potato;87.5;1.6;20.4;0.1
afbc9c86-cb55-4c92-9f21-07b73fb3faba;pulykamell sonka;turkey ham;112.0;18.3;1.0;3.1
28e8de0f-fa42-4bb3-bc4c-b856aea210cb;fehér kenyér;white bread;268.9;8.1;49.5;3.0
b0032c4a-0e51-4916-8585-30cda1a921ed;paprika;bell pepper;25.1;1.0;5.8;0.3
9557d483-6789-42c7-9305-1ada17dae6d5;mogyoróvaj;peanut butter;585.3;24.9;19.9;49.8
fcd79d63-addd-4e7a-b758-09b65fdc6294;csirkemell (sült);chicken breast (grilled);170.3;32.0;0.0;3.7
88bfbfc9-8e0d-4703-a02f-f463bb480423;tonhal konzerv (vízben);canned tuna (in water);114.5;24.7;0.0;1.0
7ab4b5ba-fabb-46d4-8a38-2d5d835c0f02;trappista sajt;semi-hard cheese;354.8;27.1;2.1;29.2
6ab7995f-d754-41ad-9f9a-4689c83e8edb;fehér bab (főtt);white beans (cooked);117.0;8.9;26.7;0.5
237cbd1e-a170-4e97-ab33-9d785d48a66d;fehér rizs (nyers);white rice (raw);344.5;6.7;74.6;0.6
f92c54e2-9522-46b4-a56d-ac65d0366104;burgonya;potato;76.9;2.0;17.0;0.1
7c04743d-64d5-46d0-a612-026cdd98b205;tészta (nyers);pasta (raw);380.2;13.3;76.9;1.5
fa1b0253-0a65-499a-aa5e-f5578ec97ee0;sárgarépa;carrot;41.7;1.0;10.2;0.2
df57b4f4-539f-466f-9655-964ad3184e70;uborka;cucumber;15.6;0.7;2.9;0.1
8cb20997-7022-45d5-b2af-54b3205bed7c;tojás (egész);egg (whole);138.4;12.6;1.0;10.6
d3e38275-a32b-4f6b-ad43-c4e7141c5b24;burgonya;potato;74.2;1.9;16.4;0.1
95bec5ba-a631-4bd9-ad52-e2c3ca5c506a;kókuszolaj;coconut oil;919.8;0.0;0.0;103.1
7efd5d57-7c4b-4ba3-a61b-717c71beb70a;zsírszegény túró;low-fat cottage cheese;93.7;12.4;2.9;3.8
f667eac1-d482-4f86-87b1-c685958f38d7;zsírszegény joghurt;low-fat yogurt;62.4;5.0;5.9;1.5
28c0ea89-abfe-4e6e-bba6-15143a612ad1;tojás (egész);egg (whole);140.1;12.7;1.0;10.8
6d72e854-cd05-4f88-b2e6-5cc6622a463f;burgonya;potato;80.1;2.1;17.7;0.1
acc13d3e-4f20-4606-ab7a-97be2290bd1a;olívaolaj;olive oil;892.4;0.0;0.0;100.9
f3768a6e-865c-4ac1-90ef-0532d495b17e;fehér bab (főtt);white beans (cooked);116.4;8.9;26.6;0.5
95179e17-0e92-4c11-b2a8-2615be001078;olívaolaj;olive oil;868.6;0.0;0.0;98.3
a9c71605-9379-4c68-b2f4-93eac7f58b7f;alma;apple;50.4;0.3;13.6;0.2
cfd7ecb8-bbc3-441e-9c06-a966d91685d2;burgonya;potato;79.4;2.1;17.5;0.1
96c39223-83f3-46c6-8c95-fd6121f0aeba;burgonya;potato;78.3;2.0;17.3;0.1
12384247-d68e-4366-9e47-c680e99c8050;zsírszegény túró;low-fat cottage cheese;102.5;13.6;3.1;4.2
8bdbbb1a-5463-49a8-9819-afe04b18881c;burgonya;potato;75.6;2.0;16.7;0.1
d20636c9-2225-4b22-ab7f-47d7c88037da;barna rizs (nyers);brown rice (raw);376.6;8.1;77.4;2.2
30566e0c-333d-4679-862d-1bfbc9a78111;lencse (főtt);lentils (cooked);115.7;9.0;20.0;0.4
bd06de1a-82aa-4fc6-9ca0-93d4c9007921;teljes kiőrlésű kenyér;wholegrain bread;243.7;9.9;40.4;3.9
d6d5b503-cd22-4d30-bcfd-9f276b518894;uborka;cucumber;15.5;0.7;2.9;0.1
416c6b7b-a8f5-478d-8b09-eaa85d4e12bc;zsírszegény túró;low-fat cottage cheese;98.2;13.0;3.0;4.0
670cdf73-d7fc-4402-80b8-47f84d1ed60a;zsírszegény túró;low-fat cottage cheese;99.5;13.2;3.0;4.1
12c22df1-6fc5-44ce-b9cc-06b180ffcddd;tészta (nyers);pasta (raw);368.4;12.9;74.5;1.5
e8bb7f0a-3e9e-48c5-aa89-58426963928f;karfiol;cauliflower;24.8;2.0;5.0;0.3
f519973c-8996-413b-b6ed-a0b5fe460b95;uborka;cucumber;16.1;0.7;3.0;0.1
ce4c1d50-a53a-4d7d-9d82-29746d570238;paprika;bell pepper;24.9;1.0;5.8;0.3
c06e66c3-6af7-4790-893a-5f2c1514440c;protein por (tejsavó);whey protein powder;392.4;78.5;7.8;5.9
29a4cf05-6bad-4509-9975-437c3346ec20;édesburgonya;sweet potato;86.8;1.6;20.2;0.1
d4b1aaf1-ca92-4368-94e6-ed9835a94317;quinoa;quinoa;372.1;14.2;64.7;6.1
8c9b5700-c121-4676-8433-eb74d084fd55;protein por (tejsavó);whey protein powder;406.7;81.3;8.1;6.1
c3e57eae-b14c-420a-a9fd-c3bed54f5d3d;uborka;cucumber;15.7;0.7;2.9;0.1
0459e14b-5af3-4c73-b140-3903790460b0;tészta (nyers);pasta (raw);354.5;12.4;71.7;1.4
6cd73c4e-83ec-476d-a0ff-0808742ed2d8;olívaolaj;olive oil;879.9;0.0;0.0;99.5
be7cbd22-8fe8-4c90-92e1-e9a37b04253c;lazac;salmon;200.2;19.3;0.0;12.5
2eb06528-afdc-4e6a-9443-b10b18cb2cad;barna rizs (nyers);brown rice (raw);379.0;8.2;77.9;2.3
01209981-9f0f-4973-8376-a5bfdb1e8394;pulykamell sonka;turkey ham;106.7;17.5;1.0;2.9
77f88ef0-0aef-4f85-9c4d-558fd8dbc4e3;quinoa;quinoa;384.8;14.6;66.9;6.3
845c5fa9-15e4-4b9e-b23f-47cb82a6406e;fehér kenyér;white bread;263.6;7.9;48.6;3.0
0203658d-9fd3-449d-9faf-7364d709c9aa;fehér rizs (nyers);white rice (raw);362.0;7.0;78.4;0.6
cabd81c7-bbbc-4a4e-9f2b-9acbab39ecab;marhahús (sovány);lean beef;210.5;26.1;0.0;10.0
6cf55877-e985-4670-b1c7-7b2fa7a159c6;tojás (egész);egg (whole);143.2;13.0;1.0;11.0
e6f5baf4-9718-4dfb-af19-a1dceeade4be;müzli;muesli;373.8;9.6;57.7;6.7
587fbb0c-ac81-4c02-a58c-2fb825ba5f77;banán;banana;86.6;1.1;22.4;0.3
81bf52af-0d6a-497a-905c-8389bf2fd17a;uborka;cucumber;15.2;0.7;2.9;0.1
e7d16b2a-0ece-4b28-8fc2-693acbd6a640;quinoa;quinoa;355.4;13.5;61.8;5.8
9ec84512-1b92-454e-86cc-1c0f8e334196;tojásfehérje;egg white;53.5;11.3;0.0;0.0
5582e5dc-d791-4f02-a277-dcccd8f03d6d;protein por (tejsavó);whey protein powder;396.2;79.2;7.9;5.9
2a374f82-a04f-40e4-855f-da9a6626a40d;alma;apple;52.7;0.3;14.2;0.2
216c6198-5a4c-45ee-a083-8749f12baffa;uborka;cucumber;15.6;0.7;2.9;0.1
1a290197-3f42-441f-9c9f-d10332df7e78;karfiol;cauliflower;25.2;2.0;5.0;0.3
d9ec8621-f09a-4439-b32a-8fba9bccd936;paprika;bell pepper;24.8;1.0;5.7;0.3
3f7c5d23-75f8-4dc9-8395-2a10fc1f07ff;brokkoli;broccoli;33.9;3.0;7.0;0.4
a34ca3ab-ac01-469b-a821-3bebbb7f0674;paradicsom;tomato;17.4;1.0;3.9;0.2
4c3cac97-7cc6-49be-9a69-2d9d2ea5a6ef;zöldség mix (fagyasztott);vegetable mix (frozen);51.0;3.1;10.2;0.5
f41e05e0-ed26-4852-8a49-cb2a372ff479;karfiol;cauliflower;24.0;1.9;4.8;0.3
10ed9f42-6db9-4730-be2a-ffa0fd46127d;zabpehely;oat flakes;373.8;12.5;57.7;6.7
69c7d09f-b1b5-4d3f-bda5-8f6826a6ea4a;burgonya;potato;77.7;2.0;17.2;0.1
203cd38a-24b3-474b-a24e-c33ff0589e0b;barna rizs (nyers);brown rice (raw);376.8;8.1;77.4;2.2
243ba9a5-66aa-46dd-bcfc-126649e9a084;brokkoli;broccoli;32.5;2.9;6.7;0.4
585b97eb-0c9b-44e8-ade4-aae099372e6d;uborka;cucumber;16.4;0.7;3.1;0.1
9fcd47fe-a988-4e4b-acd0-88ec84c63b21;karfiol;cauliflower;25.0;2.0;5.0;0.3
0e7ffd91-c264-419a-ad38-58378bea0edc;lazac;salmon;213.5;20.5;0.0;13.3
f874cbe4-b57f-4615-9ed5-0bb732143a16;tej 1.5%;milk 1.5%;48.0;3.5;5.1;1.5
b9eb9c04-d4c9-430e-aee8-22b7cd5c0aef;quinoa;quinoa;363.7;13.8;63.3;5.9
58f47a51-5788-45af-9115-776d78e37dd6;zöldség mix (fagyasztott);vegetable mix (frozen);50.5;3.0;10.1;0.5
